eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
learyjosephine,002474149,Josephine Napoleon Leary papers,notes,Miss,"Photograph of Mallie McDonald. Josephine Leary in Washington D.C. Miss Fannie Badham (principal of Edenton Grade School),",GenderTerms
learyjosephine,002474149,Josephine Napoleon Leary papers,notes,Miss,"Fannie Badham (principal of Edenton Grade School), Miss Santoria Leigh, and Mr. Percy Reeves taken one year",GenderTerms
learyjosephine,002474149,Josephine Napoleon Leary papers,notes,wife,"Octavius William, brother of Josephine Leary, and his wife Mazuria.",GenderTerms
leckie,000864916,W. Robert Leckie papers,notes,wife,"papers of William Hendrick and Mary Ann Leckie, his wife, constitute a long record of the sales of plantation",GenderTerms
leckie,000864916,W. Robert Leckie papers,notes,wife,"academies. The papers of Hendrick and those of his wife, after his death, constitute a long record of",GenderTerms
leechfamily,001767417,Leech Family papers,notes,wife,letters. Several letters from Abraham Paul Leech to his wife (Phebe Duryea Leech) and mother (Susan Holland,GenderTerms
leechfamily,001767417,Leech Family papers,notes,wife,letters. Several letters from Abraham Paul Leech to his wife (Phebe Duryea Leech) and mother (Susan Holland,GenderTerms
leeedmundjennings,000864917,Edmund Jennings Lee II papers,notes,wife,children and a humorous dream about her husband’s first wife. Edmund’s diary entries are a few typescript copies,GenderTerms
lenoirthomas,000865116,Thomas Lenoir papers,notes,wife,"University of North Carolina, of Julia A. Oertel, wife of a Protestant Episcopal minister and artist who came from",GenderTerms
lenoirthomas,000865116,Thomas Lenoir papers,notes,wife,"Carolina, and concerned also with the death of his wife and his career as an attorney; lists of notes",GenderTerms
leverhulmewilliam,002216639,William Hesketh Leverhulme Solomon Islands photograph album,notes,wife,"to 1914, and Mrs. Woodford; Mrs. Tillotson, wife of Lord Leverhulme's nephew, John Lever Tillotson (",GenderTerms
lewishine,004271951,Lewis Hine Fellowship photographs collection,notes,wife,"Phase II fled his home of Bangladesh, leaving his wife and two children. Do you want to see them",GenderTerms
lewishine,004271951,Lewis Hine Fellowship photographs collection,notes,wife,"in the doorway of his home. Monaheng and his wife, Mpewane, moved into an abandoned farmhouse a year",GenderTerms
lindsayjamesludovic,003907893,James Ludovic Lindsay collection of French manuscripts,notes,Miss,Mr. Cavillier on his workmanship. [barely legible] Miss Dionis explains that Mardi Gras is not a good meeting,GenderTerms
lindsayjamesludovic,003907893,James Ludovic Lindsay collection of French manuscripts,notes,Miss,"Year wishes. Signed by officials, witnesses, and Miss Corregeoles. One letter is addressed to Perregaux Elgin asks",GenderTerms
lindsayjamesludovic,003907893,James Ludovic Lindsay collection of French manuscripts,title,Miss,"Letter from Du Muy, 1775 Jan. 9 Letter from Miss Dionis, 1795 Mar. Letter from DuFrenoy to Mr. Emery",GenderTerms
lindsayjamesludovic,003907893,James Ludovic Lindsay collection of French manuscripts,title,Miss,", 1789 Jan.                      14 Document certifying residence of a Miss Corregeoles in the department                      of Vienne, 1792 Nov.",GenderTerms
locussciencefictionfoundation,008630781,Locus Science Fiction Foundation archives,notes,wife,as editor until his death in 2009. His first wife Marsha Elkin Brown (later Marsha Jones) was co,GenderTerms
locussciencefictionfoundation,008630781,Locus Science Fiction Foundation archives,notes,wife,"-editor from 1968-69, and his second wife Dena Benatan Brown was co-editor from 1970-",GenderTerms
locussciencefictionfoundation,008630781,Locus Science Fiction Foundation archives,notes,wife,"brief letter, one letter about the passing of his wife, Beverly Herbert), clippings, obituaries, remembrances",GenderTerms
lofton,001582407,George Augustus Lofton papers,title,Wife,of Moral Resistance - Lot's Temptation   Lot's Wife - The Love                            of Christ...Part 2   ,GenderTerms
loganfamily,006019943,Logan Family papers,title,Wife,"1994 Aluko, T. M., One Man, One Wife,                      1967 Anderson, Susan, May Perry of",GenderTerms
longcharlesalexander,000864957,Charles Alexander Long papers,notes,wife,"and family correspondence concerning the work of Long and his wife, Lucy Maie (York) Long, as Methodist",GenderTerms
lorainepercylyham,003357839,Percy Lyham Loraine papers,notes,wife,", 1905-1906. Letters from Loraine to his wife (1929, 1935? and 1938) include observations",GenderTerms
lorainepercylyham,003357839,Percy Lyham Loraine papers,title,wife,", 1907-1908 and undated Letters from Loraine to wife, 1929-1938",GenderTerms
lovelaceada,007691252,Ada Lovelace Letter,notes,wife,"the poet George Gordon, Lord Byron, and his wife Anne Isabella Milbanke, Lady Wentworth. Five weeks after",GenderTerms
lyonsarthur,003121538,Arthur H. Lyons papers,notes,wife,". He was usually joined on the trips by his wife, Nettie, and son, Chelsea. Collection comprises",GenderTerms
maitlandsarah,004838540,Sarah Maitland Zine collection,title,Muse,Guide to Film and Video Ms. Frizz Muppet in Training Muse My Heart the Doormat My Room Records Namaste No Better,GenderTerms
malet,000867991,Malet Family papers,notes,wife,"Sir Charles Warre Malet, Sir Alexander Malet and his wife Lady Marian Dora Malet, Sir Henry Charles Eden Malet",GenderTerms
malet,000867991,Malet Family papers,notes,wife,Russians. Correspondence includes analyses of Napoleon III and his wife Empress Eugénie. Letters contain not only the Queen's,GenderTerms
malloyjudy,004651332,Judy Malloy papers,notes,wife,"of Steve; photos and an article about his first wife, Fran, who died of and was active as",GenderTerms
malloyjudy,004651332,Judy Malloy papers,notes,wife,by Malloy's mother. Photos of the children and wife of Malloy's Uncle Walter Powers and a printout of,GenderTerms
manbitesdog,007812831,Manbites Dog Theater records,notes,MUSE,""" ""At the Vanishing Point pre-show"" MUSE Festival; marketing materials, box office reports, script",GenderTerms
manbitesdog,007812831,Manbites Dog Theater records,notes,MUSE,"office reports, script ""boyELROY Pig Men Sampler"" MUSE Festival; marketing materials, reviews, newspaper clippings,",GenderTerms
manbitesdog,007812831,Manbites Dog Theater records,notes,MUSE,"materials, reviews, newspaper clippings, box office reports MUSE Festival; marketing materials, newspaper clipping, box office",GenderTerms
manbitesdog,007812831,Manbites Dog Theater records,notes,MUSE,"; marketing materials, newspaper clipping, box office reports MUSE Festival; marketing materials, box office reports MUSE Festival",GenderTerms
manbitesdog,007812831,Manbites Dog Theater records,notes,MUSE,"reports MUSE Festival; marketing materials, box office reports MUSE Festival; marketing materials, box office reports MUSE Festival",GenderTerms
manbitesdog,007812831,Manbites Dog Theater records,notes,MUSE,"reports MUSE Festival; marketing materials, box office reports MUSE Festival; box office reports Marketing materials, box office",GenderTerms
manbitesdog,007812831,Manbites Dog Theater records,title,MUSE,Vanishing Point powerpoint At the Vanishing Point pre-show MUSE Festival correspondence and notes boyElroy (sic) boyElroy (,GenderTerms
mangumhugh,002247848,Hugh Mangum photographs,notes,wife,Mangum with possibly a business partner and the partner's wife. See other notes on individual images in the top,GenderTerms
mangumhugh,002247848,Hugh Mangum photographs,title,wife,"Mangum's partners,               and the woman is the wife of the partner. Unidentified white woman with two children",GenderTerms
margolinm,003979795,Morris and Dorothy Margolin film collection,notes,wife,and geographical features of the countries he visited. His wife Dorothy also makes frequent appearances in the films. The,GenderTerms
mariaskinamy,003799694,Amy Mariaskin Zine collection,title,Muse,Memorytown USA Missives Modern Industry: Futurista! Mr. X Muse No Outlet Nosedive not sorry ocean The Origami Pet Out,GenderTerms
marshall,000868001,Eugene Marshall papers,notes,wife,"primarily concerned with the illnesses and deaths of Marshall's wife and eldest daughter. Writings, both printed and manuscript",GenderTerms
martineauharriet,008371667,"Harriet Martineau letters,",notes,Miss,"is an additional letter written on behalf of Martineau by Miss Goodwin to an unidentified addressee, regarding politics and Martineau",GenderTerms
masonlucy,000868022,Lucy Randolph Mason papers,notes,Miss,"for her book, Published biography by John Salmond, Miss Lucy of the CIO: the Life and Times of",GenderTerms
masonlucy,000868022,Lucy Randolph Mason papers,title,Miss,"Lucy Randolph Mason papers Published biography by John Salmond, Miss Lucy                      of the CIO: the Life and Times",GenderTerms
mathewsmarciam,002241564,Marcia M. Mathews papers and photographs,notes,wife,"-visite photographs of Roger Fenton and his family (wife and daughters), early 1860s. Other photographs are",GenderTerms
matlockjack,007520278,Jack and Rebecca Matlock Papers,notes,wife,"Matlock's official duties and personal activities, especially as wife to the US Ambassador, is also well documented in",GenderTerms
matlockjack,007520278,Jack and Rebecca Matlock Papers,notes,wife,"his work, and Rebecca's service as ambassador's wife, including their formal appearances at various events in Moscow",GenderTerms
matlockrebecca,008012054,Rebecca B. Matlock photographs,notes,wife,"photographer, writer, supporter of the arts, and wife of former U.S. Ambassador to the former Soviet Union,",GenderTerms
matlockrebecca,008012054,Rebecca B. Matlock photographs,notes,spouse,"the political and social responsibilities of a U.S. Ambassador's spouse and cultural affairs partner, she was often present at",GenderTerms
matlockrebecca,008012054,Rebecca B. Matlock photographs,notes,wife,"US representatives include Jack Matlock; James Baker and his wife Susan Garrett Winston; Helena O'Brien, the wife of",GenderTerms
matlockrebecca,008012054,Rebecca B. Matlock photographs,notes,wife,"his wife Susan Garrett Winston; Helena O'Brien, the wife of George Schultz; the Deputy Mayor of Tbilisi;",GenderTerms
matlockrebecca,008012054,Rebecca B. Matlock photographs,notes,wife,a new phase of life following the loss of his wife Raisa in 1999. Images show Gorbachev conversing with Jack,GenderTerms
matthews,000740861,J. B. Matthews papers,notes,wife,"' sister, Jesse Matthews Sikes, and his second wife, Ruth E. Shallcross Matthews, who was an economist",GenderTerms
matthews,000740861,J. B. Matthews papers,notes,wife,"Ruth I. Matthews series are the papers of the third wife of J.B. Matthews, who also had been a consultant",GenderTerms
matthews,000740861,J. B. Matthews papers,notes,wife,"personal career and life of Ruth I. Matthews, third wife of J.B. Matthews. Alphabetical correspondence, subjects, and",GenderTerms
matthews,000740861,J. B. Matthews papers,title,Miss,"-1969 No Amnesty for Deserters, 1969 No More Miss America, 1968 No More War, 1967 No Tax",GenderTerms
mauryrichardl,000868034,Richard L. Maury papers,notes,wife,"Richard Launcelot Maury (1840-1907), his wife, Susan Gatewood (Crutchfield) Maury, and his",GenderTerms
mauryrichardl,000868034,Richard L. Maury papers,notes,wife,"his daughter, Ann Hull Herndon, who became the wife of Matthew F. Maury (1806-1873);",GenderTerms
maxfactor,004306354,Max Factor Make-up Studio collection,notes,Miss,"samples appropriate for their complextion and features. A ""Miss Thennis"" likely used the courtesy cards, for there",GenderTerms
mccallafamily,000865041,John McCalla family papers,notes,wife,"President of Liberia, Dr. Joseph Roberts, and his wife, Jane (Waring) Roberts. The Star of",GenderTerms
mccalldavidb,003796105,David B. McCall papers,notes,wife,"of this school publication. Susan McCall, David's wife, also worked in advertising. Contains correspondence and articles",GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,notes,wife,. New women stereotype--the business woman; household wife/bungling husband--less so now; women often,GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,title,Miss,Dime Bar: Turn the Sound Down British Telecom: Miss Pringle British Telecom: Gunshots Kelly Girl: Metropolis Madame,GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,title,Wife,Stork Margarine: Interview (1950s) Stork Margarine: Wife/Husband Stork Margarine: Mother/Son Martini Rosso,GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,title,Miss,"Unknown. Tab: Girl on Beach 328. Swiss Miss, Quik, Milk. 1985-1986. Umatic",GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,title,Miss,. Umatic. NTSC. TRT: Unknown. Swiss Miss Sugar Free: Judd Hirsch Quik Sugar Free: Chocolate,GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,title,Wife,: Man on Phone Cointreau: Reunion French Wine: Wife American Express Car: New Card Chanel No. 5,GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,title,Wife,on Phone Anne Klein Cointreau: Reunion French Wine: Wife Chanel No. 5: Pool Chanel No. 5,GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,title,Wife,on Phone Anne Klein Cointreau: Reunion French Wine: Wife Chanel No. 5: Pool Chanel No. 5,GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,title,Wife,on Phone Anne Klein Cointreau: Reunion French Wine: Wife Chanel No. 5: Pool Chanel No. 5,GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,title,Wife,on Phone Anne Klein Cointreau: Reunion French Wine: Wife Chanel No. 5: Pool Chanel No. 5,GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,title,Wife,Breville Griller: Singing Grill Hitachi Power Tools: My Wife Murelle Wallpaper: Roll Out a Room Gas Wall Heaters,GenderTerms
mccannericksonav,003972577,McCann-Erickson Audiovisual collection,title,Miss,TSB Bank: Yes! Postal Service: I'll Miss You American Express: Jim Henson Apricot Portable Computer:,GenderTerms
mcdonaldmarshall,000865044,Marshall McDonald papers,notes,wife,"in the library. Includes family correspondence of McDonald's wife, Mary Eliza McCormick McDonald, who served a leading",GenderTerms
mcdonaldmarshall,000865044,Marshall McDonald papers,notes,wife,"MacDonald, which Marshall shortened to McDonald, but his wife Mary continued to sign her letters with the original spelling",GenderTerms
mceldowneymorris,006221680,Morris C. McEldowney Military Service in Korea and Japan photograph album,notes,Miss,of the picture. I tried to catch John beside Miss Korea at the bus stop by my shutter jammed and,GenderTerms
mceldowneymorris,006221680,Morris C. McEldowney Military Service in Korea and Japan photograph album,notes,Miss,. Plane is the Batan and field is K-16. Miss Sitler and Chaplain Woods join the group. Note:,GenderTerms
mceldowneymorris,006221680,Morris C. McEldowney Military Service in Korea and Japan photograph album,notes,Miss,"Chaplain School and the Han River Valley. Orphans, Miss Ko, Chaplain, Civ. Secretary, and Johnson",GenderTerms
mceldowneymorris,006221680,Morris C. McEldowney Military Service in Korea and Japan photograph album,title,Miss,", Seoul 19: Kozie and Koko, the two Miss Ko sisters 20: Kozie and Koko at the tombs",GenderTerms
mcfaddenfamily,003445469,McFadden Family papers,notes,wife,was a lifelong pacifist and social justice worker. His wife was Glenora English McFadden (1910-2001) and,GenderTerms
mckeendurenfamily,002209511,McKeen-Duren family papers,notes,wife,"survived into old age, Philena and Phebe. Second wife Hannah died in a carriage accident in 1848. Married",GenderTerms
mckeendurenfamily,002209511,McKeen-Duren family papers,notes,wife,"family, including the death of Silas McKeen's first wife in a carriage accident. A large scrapbook contains a",GenderTerms
mckeendurenfamily,002209511,McKeen-Duren family papers,notes,Miss,"society membership, and subscriptions; a calling card from Miss Dix, and a three-page ledger of monies",GenderTerms
mckeendurenfamily,002209511,McKeen-Duren family papers,notes,Miss,"McKeen, 1875; and an account of expenses of Miss Philena McKeen on behalf of Abbot Academy, 1886.",GenderTerms
mckeendurenfamily,002209511,McKeen-Duren family papers,title,Miss,from the river St. Lawrence with Capt. Holmes and Miss                 Carrie and Mr. Edmund Holmes in 1867[followed by trip,GenderTerms
mckellarallen,009281206,Allen L. McKellar papers,title,Miss,Events--100% Right Club Events--100% Wrong Club Events--Miss Black America Events--Miss Black America of Florida Events,GenderTerms
mckellarallen,009281206,Allen L. McKellar papers,title,Miss,% Wrong Club Events--Miss Black America Events--Miss Black America of Florida Events--Miss New Orleans-,GenderTerms
mckellarallen,009281206,Allen L. McKellar papers,title,Miss,America Events--Miss Black America of Florida Events--Miss New Orleans-Miss Louisiana Black America Events--Miss,GenderTerms
mckellarallen,009281206,Allen L. McKellar papers,title,Miss,Black America of Florida Events--Miss New Orleans-Miss Louisiana Black America Events--Miss New Orleans-Miss,GenderTerms
mckellarallen,009281206,Allen L. McKellar papers,title,Miss,Miss New Orleans-Miss Louisiana Black America Events--Miss New Orleans-Miss Louisiana Black America Events--National,GenderTerms
mckellarallen,009281206,Allen L. McKellar papers,title,Miss,Miss Louisiana Black America Events--Miss New Orleans-Miss Louisiana Black America Events--National Tavern Month Events--,GenderTerms
mcmullenfamily,000867981,McMullen Family papers,notes,wife,"), son of John McMullen, and of his wife, Lavalette (Johnston) McMullen (d. 1941)",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,", Guangdong Province. During the Great Famine, his wife got caught when stealing potatoes, so the production team",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,"her food for two meals, which only made his wife steal other foods. People stole all kinds of things",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,", for fear of being denounced, leaving behind his wife and four children. The youngest child was sent away",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,"for steamed buns. Wu Peng (b.1930), wife of He Maigui. The filmmaker's description of this",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,cousin starved to death in 1959 while his cousin's wife went out begging for food. Guo recalls that farmers,GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,"difficult. During the Great Famine, He saw the wife of a production team leader who was working outside hung",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,"wild herbs during the Great Famine, and how his wife died of disease two months after the birth of their",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,"work. Zhou was punished to work more as the wife of the escaped criminal. During this period, some",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,"County, Hunan Province. She's Wang Jisheng's wife. In this interview, Peng recalls how Hu Huanzhong",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,"save more food coupons for her husband, the sick wife asked the husband to drown her in a river.",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,to drown her in a river. But after his wife's death the husband committed suicide by hanging. 陈香珍（1940年生）湖南省石门县白云乡王家堰村村民。在这段口述中，陈老人回忆了同村另一对老人在大饥荒年间因为粮食紧张，病重的老婆让老伴把自己推到河里淹死，老伴后来上吊自杀的惨剧,GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,"Famine. Back then Yang's family was at his wife's hometown, Tongliao, Inner Mongolia. Foods were",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,"Great Famine. In the beginning, Zou and his wife tried everything to earn money for food, saving most",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,for national security reasons. A man once killed his wife for food. He said that Liu Shaoqi's policy,GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,of being 'reactionary' by cadres. Xiong's wife Yang Shizhen came from a landlord family in a nearby,GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,"Kunming, Yunnan Province. Yang is Xiong Jiahong's wife and she cannot manage her daily life on her",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,"County, Kunming, Yunnan Province. She is the wife of Li Jiade. Li moved to her current village",GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,went to his place to eat. He had a wife who died in 1961. He says that his wife,GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,wife who died in 1961. He says that his wife now is from the landlord class. 李步高1930年出生，是云南省凤庆县白云村的村民。在这段口述中，李老人回忆了大饥荒时期的经历。 他以前帮大食堂煮过饭，还认识很多当官的人，以前常常去他那吃饭。他有过一个老婆，1961年死了。他还说现在的老婆是地主分子,GenderTerms
memoryproject,009127403,The Memory Project Oral History collection | 民间记忆计划口述史,notes,wife,among those who were sent to build reservior. His wife has to work for the backyard furnace with their baby,GenderTerms
meredith,001681577,Isabella Grant Meredith papers,title,Mistress,"-1930, undated Diary, 1878-1881  Mistress Anne: A Drama of the Seventeenth                         Century,",GenderTerms
metzerottwilliam,002245399,William Gustavus Metzerott papers,notes,wife,"is in English or German. Metzerott writes to his wife in English. Also included are his will, passport",GenderTerms
meyerhanshorst,002505335,Hans Horst Meyer papers,notes,wife,"a child. In 1933, Arthur Meyer shot his wife, then committed suicide, following the family's persecution",GenderTerms
meyerhanshorst,002505335,Hans Horst Meyer papers,notes,wife,"of Hans Horst Meyer with various family members: his wife Doris, shortly after marriage, his sons Arthur and",GenderTerms
meyerhanshorst,002505335,Hans Horst Meyer papers,notes,wife,"to be from Doris Meyer, Hans Horst Meyer's wife, to a female friend. Journal begins with the",GenderTerms
meyerhanshorst,002505335,Hans Horst Meyer papers,notes,wife,'s personal physician. Meyer committed double suicide with his wife in 1933 after he and his family were accused of,GenderTerms
meyerhanshorst,002505335,Hans Horst Meyer papers,notes,wife,locomotive; and the fifth shows Boris III with his wife and another woman kneeling on the ground and holding flowers,GenderTerms
meyerhanshorst,002505335,Hans Horst Meyer papers,title,wife,"black-and-white photographs of Boris III, wife and children, with                      captions and signatures by Boris",GenderTerms
mfaarchive,006644728,Master of Fine Arts in Experimental and Documentary Arts collection,notes,wife,"from Florida,he moved to Love Valley with his wife after he heard of it from those in the horse",GenderTerms
mfaarchive,006644728,Master of Fine Arts in Experimental and Documentary Arts collection,notes,wife,"Smith has followed the story of Eddie Willis, his wife Alison, their three year old daughter, Maggie and",GenderTerms
millett,002878458,Kate Millett papers,notes,spouse,"Correspondence to and from Sophie Keir, Millett's surviving spouse, are closed to use for her lifetime. Folder",GenderTerms
millett,002878458,Kate Millett papers,notes,spouse,"Yoshimura, her partner, Maria del Drogo, and spouse Sophie Keir, who was by Millett's side at",GenderTerms
mitchellmaria,007793953,Maria Mitchell letters,notes,Miss,"the Nantucket Atheneum, during which time she discovered ""Miss Mitchell's Comet."" In 1865, she was",GenderTerms
mitchellmaria,007793953,Maria Mitchell letters,notes,Miss,"London. The third, dated 1877, to a Miss Ladd, sends her regrets for not being able to",GenderTerms
mobiusawards,002637114,Mobius Advertising Awards collection,title,Wife,"-051 Manitoba Government, Manitoba Community Services, ""Wife Abuse; #1"",                      ""Wife Abuse",GenderTerms
mobiusawards,002637114,Mobius Advertising Awards collection,title,Wife,"""Wife Abuse; #1"",                      ""Wife Abuse #2"", ""Wife Abuse #3",GenderTerms
mobiusawards,002637114,Mobius Advertising Awards collection,title,Wife,",                      ""Wife Abuse #2"", ""Wife Abuse #3"", R.K.W. Advertising Limited; Mobius",GenderTerms
modigliani,003489443,Franco Modigliani papers,notes,wife,"same year. The many annotations written by Modigliani's wife and collaborator, Serena Modigliani, found throughout the collection",GenderTerms
morganfamily,004320137,Morgan Family papers,notes,wife,"James Lafayette Morgan (1844-1914) and his wife, Lucinda R. (Jones) Morgan, were originally",GenderTerms
morganfamily,004320137,Morgan Family papers,notes,wife,"Collection chiefly contains letters of James L. Morgan, his wife Lucy R. (Jones) Morgan, and related family",GenderTerms
morganfamily,004320137,Morgan Family papers,notes,wife,"churches. Primarily letters between James L. Morgan and his wife, Lucy R. (Jones) Morgan. Includes partial",GenderTerms
morganrobin,003045773,Robin Morgan papers,notes,Miss,"1960s, when she organized the first demonstration against the Miss America Pageant, Morgan has been active in the feminist",GenderTerms
morganrobin,003045773,Robin Morgan papers,notes,Miss,and pornography; and the first feminist demonstration against the Miss America Pageant. Significant figures represented in the subject files,GenderTerms
morganrobin,003045773,Robin Morgan papers,notes,Miss,"made before use. Please handle with care. Including Miss America coverage, Includes drafts from piece on female circumcision",GenderTerms
morganrobin,003045773,Robin Morgan papers,title,Wife,""" 1999 July:""Country Matters,"" ""The Farmer's Wife,"" ""The Butcher's                 Daughter"" 1999",GenderTerms
morganrobin,003045773,Robin Morgan papers,title,Miss,"(Saxe), 1975-1976 and undated Demonstrations Miss America, 1968-1969 General Anti-porn,",GenderTerms
morganrobin,003045773,Robin Morgan papers,title,Miss,"-1991 Ms. Magazine, Fall and Spring, 2014 Miss America protest ephemera, 1968 Our Bodies, Our Selves",GenderTerms
morrismay,007459366,May Morris papers,notes,wife,Pre-Raphaelite artist and designer William Morris and his wife and artists' model Jane Morris. Collection is open,GenderTerms
mosesfamily,003907903,Moses family papers,notes,wife,J. Moses (1878-1934); Montrose's wife Dorothy Herne and several Herne sisters; and Montrose's,GenderTerms
mosesmontrosejonas,000868015,Montrose Jonas Moses papers,notes,wife,"relating to Thomas Jonathan Jackson, compiled by Jackson's wife; and Moses's copy of The Tales of Mother",GenderTerms
munfordellis,000868026,Munford-Ellis Family papers,notes,wife,"(1772-1840), Richmond merchant; his wife, Margaret (Nimmo) Ellis (1790-1877",GenderTerms
munfordellis,000868026,Munford-Ellis Family papers,notes,wife,"(Nimmo) Ellis (1790-1877), wife of Charles Ellis, Sr., are numerous from",GenderTerms
munfordellis,000868026,Munford-Ellis Family papers,notes,wife,"way"" and making some reference to Allan's second wife, which has been thoroughly obliterated. Charles Ellis,",GenderTerms
murrayrpg,004329923,Edwin and Terry Murray Collection of Role-Playing Games,title,Mistress,"Elric (Oakland, CA: Chaosium Inc.) Rogue Mistress (Oakland, CA: Chaosium Inc.) Sea Kings",GenderTerms
murraystrips,009053236,Edwin and Terry Murray collection of newsprint comic strips,notes,Miss,"Iodine, The Lockhorns, Louie, Mark Trail, Miss Peach, Mr. Abernathy, Mutt & Jeff, Nancy",GenderTerms
musebattaile,000868029,Battaile Muse papers,notes,Muse,,GenderTerms
musebattaile,000868029,Battaile Muse papers,notes,Muse,"Va.). Collection includes correspondence and papers of Battaile Muse (1750-1803), agent for large Virginia",GenderTerms
musebattaile,000868029,Battaile Muse papers,notes,Muse,", 1776-1783; the Fairfax estate; and Muse's career as rental agent for George Washington in Frederick",GenderTerms
musebattaile,000868029,Battaile Muse papers,notes,Muse,"Miscellaneous Materials, and Bound Manuscript Volumes. The Battaile Muse Papers were acquired by the David M. Rubenstein Rare Book",GenderTerms
musebattaile,000868029,Battaile Muse papers,notes,Muse,"Manuscript Library. [Identification of item], Battaile Muse Papers, David M. Rubenstein Rare Book & Manuscript Library",GenderTerms
musebattaile,000868029,Battaile Muse papers,title,Muse,,GenderTerms
musebattaile,000868029,Battaile Muse papers,title,Muse,"correspondence from George Washington Washington, George, to Battaile Muse Washington, George, to Battaile Muse Washington, George",GenderTerms
musebattaile,000868029,Battaile Muse papers,title,Muse,", to Battaile Muse Washington, George, to Battaile Muse Washington, George, to Battaile Muse Washington, George",GenderTerms
musebattaile,000868029,Battaile Muse papers,title,Muse,", to Battaile Muse Washington, George, to Battaile Muse Washington, George, to Battaile Muse Washington, George",GenderTerms
musebattaile,000868029,Battaile Muse papers,title,Muse,", to Battaile Muse Washington, George, to Battaile Muse Washington, George, to Battaile Muse Washington, George",GenderTerms
musebattaile,000868029,Battaile Muse papers,title,Muse,", to Battaile Muse Washington, George, to Battaile Muse Washington, George, to Battaile Muse Correspondence Correspondence Addresses",GenderTerms
musebattaile,000868029,Battaile Muse papers,title,Muse,", to Battaile Muse Washington, George, to Battaile Muse Correspondence Correspondence Addresses and Writings Series Addresses and writings Legal",GenderTerms
musgraveanthony,000857071,Sir Anthony Musgrave papers,notes,wife,"-1888), British colonial official; of his wife, Jeanie Lucinda (Field) Musgrave (1833-",GenderTerms
musgraveanthony,000857071,Sir Anthony Musgrave papers,notes,wife,"Hopkins family, Mark, Harry, and his future wife, Jane Lucinda; and letters, 1870-1894",GenderTerms
musgraveanthony,000857071,Sir Anthony Musgrave papers,notes,wife,", 1836, principally concerning the fatal illness of his wife; journals, 1836-1837 and 1851, describing",GenderTerms
naegeleoutdooradv,004646618,Naegele Outdoor Advertising records,title,Miss,Military Law Center Miller Beer Miller/United Cerebral Palsy Miss North Carolina Mix 97.3/Bob King Mix 96 Monitor,GenderTerms
nayacarlo,007684022,Carlo Naya photograph albums of Venice,notes,wife,"on May 29, 1882, in Venice. His wife and her second husband continued to operate the studio until",GenderTerms
nccouncilchurches,003010595,North Carolina Council of Churches records,title,Miss,"NC Booklets, Pamphlets Requested from Others Baptist State Convention Miss Isabelle Buckley Curriculum Clergy Training Program Charlotte Area Clergy Association",GenderTerms
