oclc_num,bibnumber,last_update,creator,title,extent,match_type,terms,context_snippets,rule_ids
37954474,2364582,2.01004E+13," O'Toole, John E. http://id.loc.gov/authorities/names/n81100905 ","John O'Toole papers, 1954-1990 and undated.",17250 items (23 lin. ft.),summary,Pepsi,Frito-Lay; Gillette; Heinz; Jockey; Pepsi; Sunkist; and Volkswagen.,HateBaseFull
37954468,2364583,2.02009E+13," Georgescu-Roegen, Nicholas. http://id.loc.gov/authorities/names/n50016290 ","Nicholas Georgescu-Roegen papers, 1930-1994.",46.5 lin. ft. (31 boxes),summary,Notable,"life as a an economics professor at Vanderbilt University. Notable correspondents include Joseph Schumpter, Friedrich von Hayek, Paul",Aggrandizement
37954468,2364583,2.02009E+13," Georgescu-Roegen, Nicholas. http://id.loc.gov/authorities/names/n50016290 ","Nicholas Georgescu-Roegen papers, 1930-1994.",46.5 lin. ft. (31 boxes),summary,preeminent,", Friedrich von Hayek, Paul Samuelson, and other preeminent economists. Georgescu's work as editor for the journal",Aggrandizement
37954468,2364583,2.02009E+13," Georgescu-Roegen, Nicholas. http://id.loc.gov/authorities/names/n50016290 ","Nicholas Georgescu-Roegen papers, 1930-1994.",46.5 lin. ft. (31 boxes),summary,wife,"in various capacities before he fled the country with his wife in 1948, a narrative written by Roegen about this",GenderTerms
37964104,2364584,2.02009E+13," Patinkin, Don. http://id.loc.gov/authorities/names/n80034064 ","Don Patinkin papers, 1890-1995 and undated (bulk 1947-1992).","Approximately 90,000 items.",summary,notable,institutions. Extensive correspondence files include the names of many notable economists. Much of Patinkin's work relates to the,Aggrandizement
37954567,2364586,2.01912E+13," Outright (Durham, N. C.), creator. ","Outright records, 1983-1995.",5.25 linear ft.,bionote,gay,in 1990 and now disbanded. OutRight provided support for gay youth and other young people with questions about their sexual,HateBaseFull
37964048,2364587,2.0111E+13,NULL,"Howland-McIntosh family papers, 1713-1997 (bulk 1830-1989).",2172 items.,summary,property,"to a lengthy court case involving the transfer of family property on Shackleford Banks, N.C. to the federal government.",HateBaseFull
37964048,2364587,2.0111E+13,NULL,"Howland-McIntosh family papers, 1713-1997 (bulk 1830-1989).",2172 items.,summary,property,"to the circumstances surrounding the confiscation of one Howland's property in Beaufort, N.C. during the war, and his",HateBaseFull
38000797,2367344,1.99711E+13," Coster, Thomas, 1684-1739. http://id.loc.gov/authorities/names/nr91027258 ","To the Kings Most Excellent Majesty, 1734.",1 v.,summary,Indian,"the Mississippi, the hold the French had over various Indian tribes, and Fort Lewis. Winning the good will",RaceTerms
38000797,2367344,1.99711E+13," Coster, Thomas, 1684-1739. http://id.loc.gov/authorities/names/nr91027258 ","To the Kings Most Excellent Majesty, 1734.",1 v.,summary,slave,. The situation in N.C. is different due to ample slave labor.,HateBaseFull
38000797,2367344,1.99711E+13," Coster, Thomas, 1684-1739. http://id.loc.gov/authorities/names/nr91027258 ","To the Kings Most Excellent Majesty, 1734.",1 v.,summary,slave,. The situation in N.C. is different due to ample slave labor.,SlaveryTerms
38000762,2367345,1.99711E+13," Eyre, Laurence, 1881-1959. http://id.loc.gov/authorities/names/no2007130412 ","Papers, 1923.",3 items.,summary,Creole,went through Martinique with him and from it came the Creole melodies he used in that play. The third item,RaceTerms
38065800,2372610,1.99712E+13," Maxwell, Sarah P. ","Papers, 1779-1801.",2 items.,summary,slaves,"of two letters concerning the seizure and return of thirty slaves by British troops, and giving recipes for home remedies",HateBaseFull
38065800,2372610,1.99712E+13," Maxwell, Sarah P. ","Papers, 1779-1801.",2 items.,summary,slaves,"of two letters concerning the seizure and return of thirty slaves by British troops, and giving recipes for home remedies",SlaveryTerms
38065802,2372618,1.99712E+13," Peabody, Mary Ann. ","Papers, 1840-1892.",16 items.,summary,slavery,"'s personal correspondence, with references to Northerners who criticized slavery, George Parsons Lathrop, and traveling by stagecoach.",SlaveryTerms
38065802,2372618,1.99712E+13," Peabody, Mary Ann. ","Papers, 1840-1892.",16 items.,summary,wife,"into American education; Sophia (Peabody) Hawthorne, wife of Nathaniel Hawthorne; and Mary Tyler (Peabody)",GenderTerms
38065802,2372618,1.99712E+13," Peabody, Mary Ann. ","Papers, 1840-1892.",16 items.,summary,wife,"Hawthorne; and Mary Tyler (Peabody) Mann, wife of Horce Mann.",GenderTerms
38065809,2372622,2.00804E+13," Stuart, Jeb, 1833-1864. http://id.loc.gov/authorities/names/n85053422 ","Papers, 1861-1863.",22 items.,summary,wife,"Va.; and a number of letters to Stuart's wife, Flora, in Wytheville(?), Va.",GenderTerms
38065809,2372622,2.00804E+13," Stuart, Jeb, 1833-1864. http://id.loc.gov/authorities/names/n85053422 ","Papers, 1861-1863.",22 items.,summary,wife,"'s advancement in the C.S.A., his concern for his wife's well-being, and efforts to arrange for",GenderTerms
38065805,2372623,1.99712E+13," Setzer, Daniel. ","Papers, 1858-1865.",65 items.,summary,wife,,GenderTerms
38196555,2385539,1.99801E+13," Wilder, Henry Arthur John. ","Letterbook, 1819-1929.",1 v.,summary,notable,,Aggrandizement
38196555,2385539,1.99801E+13," Wilder, Henry Arthur John. ","Letterbook, 1819-1929.",1 v.,summary,slaves,"Metcalfe, provisional governor of Canada, would assist fugitive slaves from the United States, and arguing against the flogging",HateBaseFull
38196555,2385539,1.99801E+13," Wilder, Henry Arthur John. ","Letterbook, 1819-1929.",1 v.,summary,slaves,"Metcalfe, provisional governor of Canada, would assist fugitive slaves from the United States, and arguing against the flogging",SlaveryTerms
38196458,2385540,1.99801E+13," Oldham, Edward A. ","Papers, 1882-1945.",11 items.,summary,Negro,", commenting on Oldham's article, ""What the Negro Most Needs""; letters of recommendation for Oldham from",RaceTerms
38196458,2385540,1.99801E+13," Oldham, Edward A. ","Papers, 1882-1945.",11 items.,summary,Negro,", commenting on Oldham's article, ""What the Negro Most Needs""; letters of recommendation for Oldham from",SlaveryTerms
38196458,2385540,1.99801E+13," Oldham, Edward A. ","Papers, 1882-1945.",11 items.,summary,Negro,", commenting on Oldham's article, ""What the Negro Most Needs""; letters of recommendation for Oldham from",HateBaseFull
38196458,2385540,1.99801E+13," Oldham, Edward A. ","Papers, 1882-1945.",11 items.,summary,Negro,", commenting on Oldham's article, ""What the Negro Most Needs""; letters of recommendation for Oldham from",RaceEuphemisms
38196453,2385542,1.99801E+13," Washington, James Henry Russell. ","Papers, 1840-1859.",8 items.,summary,runaway slaves,,SlaveryTerms
38196453,2385542,1.99801E+13," Washington, James Henry Russell. ","Papers, 1840-1859.",8 items.,summary,slaves,,HateBaseFull
38196453,2385542,1.99801E+13," Washington, James Henry Russell. ","Papers, 1840-1859.",8 items.,summary,slaves,,SlaveryTerms
38196453,2385542,1.99801E+13," Washington, James Henry Russell. ","Papers, 1840-1859.",8 items.,bionote,planter,"Banker, planter, and legislator from Ga.",SlaveryTerms
38196453,2385542,1.99801E+13," Washington, James Henry Russell. ","Papers, 1840-1859.",8 items.,bionote,planter,"Banker, planter, and legislator from Ga.",Aggrandizement
38196466,2385545,2.01901E+13," Howard, Christopher, 1961- ","Chris D. Howard papers, 1972-1983.",4 linear feet.,summary,racial,"the 1960s, and events related to the struggle for racial equality in Durham, N.C. The collection includes a set",RaceEuphemisms
38196584,2385598,2.01401E+13," Scott, Irby H. ","Irby H. Scott papers, 1845-1873 (bulk 1861-1865).",146 items.,summary,runaway slaves,"John Tompkins, and a letter concerning the harboring of runaway slaves in Mrs. Giles Tompkins' home. After 1865,",SlaveryTerms
38196584,2385598,2.01401E+13," Scott, Irby H. ","Irby H. Scott papers, 1845-1873 (bulk 1861-1865).",146 items.,summary,slaves,"Tompkins, and a letter concerning the harboring of runaway slaves in Mrs. Giles Tompkins' home. After 1865,",HateBaseFull
38196584,2385598,2.01401E+13," Scott, Irby H. ","Irby H. Scott papers, 1845-1873 (bulk 1861-1865).",146 items.,summary,slaves,"Tompkins, and a letter concerning the harboring of runaway slaves in Mrs. Giles Tompkins' home. After 1865,",SlaveryTerms
38196584,2385598,2.01401E+13," Scott, Irby H. ","Irby H. Scott papers, 1845-1873 (bulk 1861-1865).",146 items.,summary,freedmen,papers deal mainly with business matters including a contract with freedmen on Irby Scott's farm. Other papers include several,SlaveryTerms
38237434,2388010,2.01106E+13," Grant, Hugh Gladney, 1888-1972. http://id.loc.gov/authorities/names/n92098871 ","Hugh Gladney Grant papers, 1847-1939.",7140 items.,summary,Zog,"March on Washington in 1932, Albania and its King Zog, administration of the U.S. Legation in that country,",HateBaseFull
38237434,2388010,2.01106E+13," Grant, Hugh Gladney, 1888-1972. http://id.loc.gov/authorities/names/n92098871 ","Hugh Gladney Grant papers, 1847-1939.",7140 items.,summary,Zog,"people, including Senator Black, Neville Chamberlain, King Zog, and Charles Lindbergh. Between 1933 and 1935,",HateBaseFull
38237515,2388014,1.99801E+13," Flower, Newman, 1879-1964. http://id.loc.gov/authorities/names/no93011093 ","Papers, 1933-1948.",25 items.,summary,wife,"autograph letter signed by Margaret Hutchinson, R.C. Hutchinson's wife.",GenderTerms
38237524,2388018,1.99801E+13, Fowler family. ,"Papers, 1757-1840.",2 v.,summary,wife,"it. She may be Mary Fowler Gurney, second wife of philanthropist and religious writer Joseph John Gurney, and",GenderTerms
38237524,2388018,1.99801E+13, Fowler family. ,"Papers, 1757-1840.",2 v.,summary,prominent,"John Gurney, and daughter of Robert Fowler, a prominent Quaker resident of Elm Grove, Melksham. This volume",Aggrandizement
38237449,2388024,2.0191E+13," Fish, Azel Hull, 1865-1949, http://id.loc.gov/authorities/names/no2019110815 creator. ","Azel Hull Fish lantern slide lecture sets and photographs, 1890s-1940s.","9 linear ft., approximately 2350 items.",summary,chief,,HateBaseFull
38247429,2388064,2.01404E+13," Bercovitch, Sacvan. http://id.loc.gov/authorities/names/n50006836 ","Sacvan Bercovitch papers, 1940-2011.","Approx. 26,000 items (36.0 lin. ft.)",summary,floppy,,HateBaseFull
38247429,2388064,2.01404E+13," Bercovitch, Sacvan. http://id.loc.gov/authorities/names/n50006836 ","Sacvan Bercovitch papers, 1940-2011.","Approx. 26,000 items (36.0 lin. ft.)",summary,floppy,"OF SYLVIA ARY, including 7 CDs and 1 3.5 floppy; and miscellaneous teaching materials and articles. Addition (",HateBaseFull
38247404,2388066,1.99801E+13," Gruver, Esdras Stuart. ","Papers, 1938-1996 and n.d.",1587 items.,summary,racism,", salaries, and parsonages. Other conversations relate to racism and desegregation in the South, pacificism and World War",RaceEuphemisms
38247406,2388069,2.02009E+13," Lewis, H. Gregg. http://id.loc.gov/authorities/names/n85022906 ","H. Gregg Lewis papers, 1947-1985 and undated.",Approximately 8406 items.,summary,Important,"of Economics, and Duke University Department of Economics. Important and/or substantial correspondence includes those with Gary Becker, Walter",Aggrandizement
38247420,2388070,2.01202E+13," Sears, James T. (James Thomas), 1951- http://id.loc.gov/authorities/names/n85005850 ","James T. Sears papers, 1918-2011 and undated.","86,700 items (138 linear ft.)",summary,gay,", and later collected by Sears. Major subjects include gay and lesbian studies, homosexuality in the South, gay",HateBaseFull
38247420,2388070,2.01202E+13," Sears, James T. (James Thomas), 1951- http://id.loc.gov/authorities/names/n85005850 ","James T. Sears papers, 1918-2011 and undated.","86,700 items (138 linear ft.)",summary,gay,"gay and lesbian studies, homosexuality in the South, gay rights activism, sexuality and education, religion and education",HateBaseFull
38247420,2388070,2.01202E+13," Sears, James T. (James Thomas), 1951- http://id.loc.gov/authorities/names/n85005850 ","James T. Sears papers, 1918-2011 and undated.","86,700 items (138 linear ft.)",bionote,gay,.,HateBaseFull
38247428,2388071,2.01105E+13," Riddell, Ettie Crystal, 1878-1968. http://id.loc.gov/authorities/names/no2011021181 ","Ettie Crystal Riddell papers, 1878-1968 and undated.",2733 items (10 lin. ft.),summary,wife,materials document not only Riddell's personal life as the wife of a minister and her involvement in the Disciples of,GenderTerms
38247413,2388072,2.01708E+13," Segrest, Mab, 1949- http://id.loc.gov/authorities/names/n85038574 ","Mab Segrest papers, 1967-1996 and n.d.","17,625 items.",summary,gay,"and personal life as author, teacher, feminist, gay activist, publisher, editor, and leader of various",HateBaseFull
38247413,2388072,2.01708E+13," Segrest, Mab, 1949- http://id.loc.gov/authorities/names/n85038574 ","Mab Segrest papers, 1967-1996 and n.d.","17,625 items.",summary,Racial,"such as Center for Democratic Renewal, North Carolinians Against Racial and Religious Violence, and North Carolina Coalition for Gay",RaceEuphemisms
38247413,2388072,2.01708E+13," Segrest, Mab, 1949- http://id.loc.gov/authorities/names/n85038574 ","Mab Segrest papers, 1967-1996 and n.d.","17,625 items.",summary,Gay,"Racial and Religious Violence, and North Carolina Coalition for Gay and Lesbian Equality. Includes draft of Dorothy Allison's",HateBaseFull
38247413,2388072,2.01708E+13," Segrest, Mab, 1949- http://id.loc.gov/authorities/names/n85038574 ","Mab Segrest papers, 1967-1996 and n.d.","17,625 items.",bionote,gay,gay rights activist.,HateBaseFull
38247194,2388073,2.0181E+13, Africa News Service. http://id.loc.gov/authorities/names/n85136799 ,"The LeRoy T. Walker Africa News Service Archive, 1952-1998 and undated.",439500 items.,summary,Indian,"; social conditions in South Africa including the state of Indian South Africans; and student, Christian, and other",RaceTerms
38247270,2388081,2.01901E+13," Brower, Alfred, creator. ","Alfred Brower papers, 1840-1863 (bulk 1840-1842).",4 items.,summary,slaves,,HateBaseFull
38247270,2388081,2.01901E+13," Brower, Alfred, creator. ","Alfred Brower papers, 1840-1863 (bulk 1840-1842).",4 items.,summary,slaves,,SlaveryTerms
38247740,2388091,2.01901E+13," Brown, William R., http://id.loc.gov/authorities/names/n98112523 creator. ","William R. Brown papers, 1857-1884.",3 items.,summary,property,"and a letter of sympathy after he had lost his property, 1884.",HateBaseFull
38247736,2388096,1.99801E+13," Wheatley, Phillis, 1753-1784. http://id.loc.gov/authorities/names/n50016726 ","Letter, 1770.",1 item.,summary,slave,"of a letter, written while Wheatley was still a slave owned by the Wheatley family of Boston, Mass.,",HateBaseFull
38247736,2388096,1.99801E+13," Wheatley, Phillis, 1753-1784. http://id.loc.gov/authorities/names/n50016726 ","Letter, 1770.",1 item.,summary,slave,"of a letter, written while Wheatley was still a slave owned by the Wheatley family of Boston, Mass.,",SlaveryTerms
38247736,2388096,1.99801E+13," Wheatley, Phillis, 1753-1784. http://id.loc.gov/authorities/names/n50016726 ","Letter, 1770.",1 item.,bionote,slave,"Boston, Mass. slave.",HateBaseFull
38247736,2388096,1.99801E+13," Wheatley, Phillis, 1753-1784. http://id.loc.gov/authorities/names/n50016726 ","Letter, 1770.",1 item.,bionote,slave,"Boston, Mass. slave.",SlaveryTerms
38247752,2388099,1.99801E+13," MacQueen, James, 1778-1870. http://id.loc.gov/authorities/names/n50043601 ","Papers, 1839.",1 item.,summary,SLAVE,", A LETTER TO LORD J. RUSSELL, REGARDING THE SLAVE TRADE, AND THE IMPROVEMENT OF AFRICA (London:",HateBaseFull
38247752,2388099,1.99801E+13," MacQueen, James, 1778-1870. http://id.loc.gov/authorities/names/n50043601 ","Papers, 1839.",1 item.,summary,SLAVE,", A LETTER TO LORD J. RUSSELL, REGARDING THE SLAVE TRADE, AND THE IMPROVEMENT OF AFRICA (London:",SlaveryTerms
38247753,2388104,1.99801E+13," Stevens, Frederick M. ","Papers, 1862-1865.",9 items.,summary,wife,"the reminiscences of Sara Stevens, Frederick M. Stevens' wife. They concern life during the Civil war, the",GenderTerms
38247408,2388109,1.99801E+13," Stewart, Luther Caldwell, 1893- ","Papers, 1955.",1 item.,summary,Colored,"between the Methodist Episcopal Church, South, and the Colored Methodist Episcopal Church, and making an appeal on behalf",HateBaseFull
38247408,2388109,1.99801E+13," Stewart, Luther Caldwell, 1893- ","Papers, 1955.",1 item.,summary,Colored,"between the Methodist Episcopal Church, South, and the Colored Methodist Episcopal Church, and making an appeal on behalf",RaceEuphemisms
38247408,2388109,1.99801E+13," Stewart, Luther Caldwell, 1893- ","Papers, 1955.",1 item.,bionote,Colored,Methodist Episcopal Church,HateBaseFull
38247408,2388109,1.99801E+13," Stewart, Luther Caldwell, 1893- ","Papers, 1955.",1 item.,bionote,Colored,Methodist Episcopal Church,RaceEuphemisms
38247260,2388112,1.99801E+13," Stiles, Copeland. ","Papers, 1813-1839.",5 items.,summary,Miss,; a statement of the shares of Mrs. Stiles and Miss Stiles in an estate; and a printed copy of,GenderTerms
38247260,2388112,1.99801E+13," Stiles, Copeland. ","Papers, 1813-1839.",5 items.,summary,prominent,"""A Pasquinade of the Thirties,"" which analyzes prominent Charleston politicians.",Aggrandizement
38247260,2388112,1.99801E+13," Stiles, Copeland. ","Papers, 1813-1839.",5 items.,bionote,planter,"Charleston, S.C. planter.",SlaveryTerms
38247260,2388112,1.99801E+13," Stiles, Copeland. ","Papers, 1813-1839.",5 items.,bionote,planter,"Charleston, S.C. planter.",Aggrandizement
38247266,2388115,1.99801E+13," Stith, W. ","Papers, 1839-1864.",1 item.,summary,plantation,contains mercantile accounts and records of the sale of a plantation.,SlaveryTerms
38293533,2394226,2.02004E+13," Heriot, Edward Thomas, 1793-1854, creator. ","Edward Thomas Heriot letters, 1852-1854.",3 items,summary,slaves,"Carolina, personal affairs, and his various estates and slaves. Also included is a defense of slavery and a",HateBaseFull
38293533,2394226,2.02004E+13," Heriot, Edward Thomas, 1793-1854, creator. ","Edward Thomas Heriot letters, 1852-1854.",3 items,summary,slaves,"Carolina, personal affairs, and his various estates and slaves. Also included is a defense of slavery and a",SlaveryTerms
38293533,2394226,2.02004E+13," Heriot, Edward Thomas, 1793-1854, creator. ","Edward Thomas Heriot letters, 1852-1854.",3 items,summary,slavery,"estates and slaves. Also included is a defense of slavery and a criticism of abolition, Harriet Beecher Stowe,",SlaveryTerms
38293533,2394226,2.02004E+13," Heriot, Edward Thomas, 1793-1854, creator. ","Edward Thomas Heriot letters, 1852-1854.",3 items,summary,abolition,"included is a defense of slavery and a criticism of abolition, Harriet Beecher Stowe, and Fredrika Bremer.",SlaveryTerms
38293533,2394226,2.02004E+13," Heriot, Edward Thomas, 1793-1854, creator. ","Edward Thomas Heriot letters, 1852-1854.",3 items,bionote,prominent,"),",Aggrandizement
38293533,2394226,2.02004E+13," Heriot, Edward Thomas, 1793-1854, creator. ","Edward Thomas Heriot letters, 1852-1854.",3 items,bionote,planter,", South",SlaveryTerms
38293533,2394226,2.02004E+13," Heriot, Edward Thomas, 1793-1854, creator. ","Edward Thomas Heriot letters, 1852-1854.",3 items,bionote,planter,", South",Aggrandizement
38293679,2394230,1.99801E+13," Stone, A. J. ","Papers, 1863.",3 items.,summary,wife,Stone.,GenderTerms
38293527,2394234,1.99801E+13," Spinks, Enoch. ","Papers, 1803-1891 (bulk 1840-1883).",49 items.,summary,Spinks,,HateBaseFull
38293680,2394245,2.0161E+13, Evans (Family) ,"Evans family papers, 1920s-1990s.",8000 items.,summary,Mutt,"and careers of Mr. and Mrs. Emanuel J. (""Mutt"") and Sara Evans, and their sons,",HateBaseFull
38293680,2394245,2.0161E+13, Evans (Family) ,"Evans family papers, 1920s-1990s.",8000 items.,summary,Mutt,"Evans, and their sons, Robert and Eli. Mutt Evans's mayoral correspondence is divided into a general file",HateBaseFull
38293680,2394245,2.0161E+13, Evans (Family) ,"Evans family papers, 1920s-1990s.",8000 items.,bionote,Mutt,"for twelve years, 1951 to 1963, E.J. ""Mutt"" Evans was mayor of Durham. Mutt Evans was",HateBaseFull
38293680,2394245,2.0161E+13, Evans (Family) ,"Evans family papers, 1920s-1990s.",8000 items.,bionote,Mutt,"E.J. ""Mutt"" Evans was mayor of Durham. Mutt Evans was a president of VISTAS, and participated actively",HateBaseFull
38386043,2399988,1.99802E+13," Whitehead, Floyd L. ","Papers, 1814-1863.",73 items.,summary,slave,"book kept by Whitehead and Ralph W. Lofftus in their slave trading business, giving prices of slaves and a volume",HateBaseFull
38386043,2399988,1.99802E+13," Whitehead, Floyd L. ","Papers, 1814-1863.",73 items.,summary,slave,"book kept by Whitehead and Ralph W. Lofftus in their slave trading business, giving prices of slaves and a volume",SlaveryTerms
38386043,2399988,1.99802E+13," Whitehead, Floyd L. ","Papers, 1814-1863.",73 items.,summary,slaves,"Lofftus in their slave trading business, giving prices of slaves and a volume containing newpaper clippings relating to the Whigs",HateBaseFull
38386043,2399988,1.99802E+13," Whitehead, Floyd L. ","Papers, 1814-1863.",73 items.,summary,slaves,"Lofftus in their slave trading business, giving prices of slaves and a volume containing newpaper clippings relating to the Whigs",SlaveryTerms
38386043,2399988,1.99802E+13," Whitehead, Floyd L. ","Papers, 1814-1863.",73 items.,bionote,slave,"Co., Va. slave trader.",HateBaseFull
38386043,2399988,1.99802E+13," Whitehead, Floyd L. ","Papers, 1814-1863.",73 items.,bionote,slave,"Co., Va. slave trader.",SlaveryTerms
38386057,2399990,1.99802E+13," Whitehead, Swepson. ","Papers, 1817-1833.",3 items.,summary,slaves,"business, land speculation, and a lawsuit to recover slaves.",HateBaseFull
38386057,2399990,1.99802E+13," Whitehead, Swepson. ","Papers, 1817-1833.",3 items.,summary,slaves,"business, land speculation, and a lawsuit to recover slaves.",SlaveryTerms
38386197,2399998,2.01903E+13," Carraway, Snoad B., creator. ","Snoad B. Carraway papers, 1857-1864.",8 items.,bionote,planter,"Lenoir Co., N.C. planter.",SlaveryTerms
38386197,2399998,2.01903E+13," Carraway, Snoad B., creator. ","Snoad B. Carraway papers, 1857-1864.",8 items.,bionote,planter,"Lenoir Co., N.C. planter.",Aggrandizement
38385684,2400002,2.01903E+13," Carter, Jedediah, creator. ","Jedediah Carter letters, 1863-1864.",10 items.,summary,wife,"City Court House, Virginia., written to his wife, Susan. One letter, 1864, is from",GenderTerms
38386023,2400004,2.01903E+13," Carter, Robert Wormeley, correspondent. ","Robert Wormeley Carter papers, 1813-1850.",16 items.,summary,planter,of a planter.,SlaveryTerms
38386023,2400004,2.01903E+13," Carter, Robert Wormeley, correspondent. ","Robert Wormeley Carter papers, 1813-1850.",16 items.,summary,planter,of a planter.,Aggrandizement
38386023,2400004,2.01903E+13," Carter, Robert Wormeley, correspondent. ","Robert Wormeley Carter papers, 1813-1850.",16 items.,bionote,planter,.,SlaveryTerms
38386023,2400004,2.01903E+13," Carter, Robert Wormeley, correspondent. ","Robert Wormeley Carter papers, 1813-1850.",16 items.,bionote,planter,.,Aggrandizement
38386125,2400018,2.0191E+13," Cundiff, Richard J., creator. ","Richard J. Cundiff papers, 1836-1872.",15 items.,summary,slavery,letters containing comments on the panic of 1837 and on slavery.,SlaveryTerms
38520658,2408827,2.0191E+13," Curtis, George William, 1824-1892, http://id.loc.gov/authorities/names/n50018719 creator. ","George William Curtis papers, 1884-1888.",0.1 linear ft. (3 items),summary,abolitionist,"letter (1885 January 15) Curtis writes briefly to abolitionist and women's rights advocate Parker Pillsbury, and mentions",SlaveryTerms
38518926,2408845,2.01003E+13," Bright, Richard, 1745-1840. ","Letter, 1820.",1 item.,summary,Queen,", to Bright, explaining his refusal to present to Queen Caroline an address from a meeting of which Bright was",HateBaseFull
38744896,2420987,1.99803E+13," Mills, Robert S. ","Papers, 1840-1867.",1 v.,summary,slave,accounts concern farming and the hire of both free and slave labor. There are invoices that pertain to mercantile goods,HateBaseFull
38744896,2420987,1.99803E+13," Mills, Robert S. ","Papers, 1840-1867.",1 v.,summary,slave,accounts concern farming and the hire of both free and slave labor. There are invoices that pertain to mercantile goods,SlaveryTerms
38744896,2420987,1.99803E+13," Mills, Robert S. ","Papers, 1840-1867.",1 v.,summary,slave,to James B. Harris about the purchase of an unhealthy slave.,HateBaseFull
38744896,2420987,1.99803E+13," Mills, Robert S. ","Papers, 1840-1867.",1 v.,summary,slave,to James B. Harris about the purchase of an unhealthy slave.,SlaveryTerms
38744887,2420994,2.01901E+13," Brisbane, William, creator. ","William Brisbane papers, 1790-1838.",1 volume,summary,slaves,book containing mainly routine business receipts with occasional references to slaves and the settlement of an estate.,HateBaseFull
38744887,2420994,2.01901E+13," Brisbane, William, creator. ","William Brisbane papers, 1790-1838.",1 volume,summary,slaves,book containing mainly routine business receipts with occasional references to slaves and the settlement of an estate.,SlaveryTerms
38744909,2421000,1.99803E+13," Bruce, Frederick W. A. (Frederick William Adolphus), Sir, 1814-1867. http://id.loc.gov/authorities/names/n2001061756 ","Papers, 1860.",1 v.,summary,coolie,"Chinese government and personalities, Chinese foreign relations, the coolie trade, the Taiping Rebellion, missionaries, Chinese commerce",RaceTerms
38744909,2421000,1.99803E+13," Bruce, Frederick W. A. (Frederick William Adolphus), Sir, 1814-1867. http://id.loc.gov/authorities/names/n2001061756 ","Papers, 1860.",1 v.,summary,coolie,"Chinese government and personalities, Chinese foreign relations, the coolie trade, the Taiping Rebellion, missionaries, Chinese commerce",HateBaseFull
38744909,2421000,1.99803E+13," Bruce, Frederick W. A. (Frederick William Adolphus), Sir, 1814-1867. http://id.loc.gov/authorities/names/n2001061756 ","Papers, 1860.",1 v.,bionote,chief,"agent and consul-general in Egypt, ambassador and chief superintendent of British trade in China, and an ambassador",HateBaseFull
38744851,2421001,2.0191E+13," Davidson, William, 1778-1857, creator. ","William Davidson letter, 1820.",1 item.,bionote,planter,U.S. congressman and planter.,SlaveryTerms
38744851,2421001,2.0191E+13," Davidson, William, 1778-1857, creator. ","William Davidson letter, 1820.",1 item.,bionote,planter,U.S. congressman and planter.,Aggrandizement
38744922,2421002,1.99803E+13, Meherrin Baptist Church. ,"Papers, 1866-1874.",9 items.,summary,Colored,#NAME?,HateBaseFull
38744922,2421002,1.99803E+13, Meherrin Baptist Church. ,"Papers, 1866-1874.",9 items.,summary,Colored,#NAME?,RaceEuphemisms
38744922,2421002,1.99803E+13, Meherrin Baptist Church. ,"Papers, 1866-1874.",9 items.,summary,Colored,"These manuscripts were formerly cataloged as the Baptist Church (Colored) Papers, 1867-1873 from Murfreesboro. Most",HateBaseFull
38744922,2421002,1.99803E+13, Meherrin Baptist Church. ,"Papers, 1866-1874.",9 items.,summary,Colored,"These manuscripts were formerly cataloged as the Baptist Church (Colored) Papers, 1867-1873 from Murfreesboro. Most",RaceEuphemisms
38744883,2421003,1.99803E+13, Milledge family. ,"Milledge family papers, 1755-1853.",49 items.,summary,prominent,"a variety of items including a number of letters from prominent figures such as Abraham Baldwin, James Jackson, and",Aggrandizement
38744883,2421003,1.99803E+13, Milledge family. ,"Milledge family papers, 1755-1853.",49 items.,summary,yellow,", an Oregon boundary dispute, the Polk administration, yellow fever, James Monroe, Aaron Burr, Samuel Chase",HateBaseFull
38744883,2421003,1.99803E+13, Milledge family. ,"Milledge family papers, 1755-1853.",49 items.,summary,wife,"relating to the settlement of the estate of Milledge's wife, Martha (Galphin) Milledge; land grants and",GenderTerms
38744883,2421003,1.99803E+13, Milledge family. ,"Milledge family papers, 1755-1853.",49 items.,summary,slaves,Milledge as governor; and documents concerning the purchase of slaves.,HateBaseFull
38744883,2421003,1.99803E+13, Milledge family. ,"Milledge family papers, 1755-1853.",49 items.,summary,slaves,Milledge as governor; and documents concerning the purchase of slaves.,SlaveryTerms
38744901,2421005,1.99803E+13," Nicholson, William S. http://id.loc.gov/authorities/names/n84150611 ","Papers, 1852-1853.",6 items.,summary,wife,"Collection contains letters from Louisa (Nicholson) Gibbs, wife of Edwin, written to her brother William S. Nicholson",GenderTerms
38744901,2421005,1.99803E+13," Nicholson, William S. http://id.loc.gov/authorities/names/n84150611 ","Papers, 1852-1853.",6 items.,summary,slavery,"discord involving financial matters, the ownership of land and slavery, alleged alcoholism and alleged domestic abuse.",SlaveryTerms
38744958,2421011,2.01804E+13," Orange County (N.C.), http://id.loc.gov/authorities/names/n82094786 creator. ","Orange County (N.C.) tax list ledger, 1875.",1.5 linear feet (1 volume),summary,property,"lists for 1875, collecting land, stocks, personal property, poll tax payment (delineated by race),",HateBaseFull
