eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
jwtnewyorkresearchdept,003086943,J. Walter Thompson Company. New York Office. Research Department records,title,Negro,"], circa 1954 Mock Readership Survey, 1956 June Negro Market  Negro Lifestyle, 1962  Negroes and Media",RaceTerms
jwtnewyorkresearchdept,003086943,J. Walter Thompson Company. New York Office. Research Department records,title,Negro,"], circa 1954 Mock Readership Survey, 1956 June Negro Market  Negro Lifestyle, 1962  Negroes and Media",SlaveryTerms
jwtnewyorkresearchdept,003086943,J. Walter Thompson Company. New York Office. Research Department records,title,Negro,"], circa 1954 Mock Readership Survey, 1956 June Negro Market  Negro Lifestyle, 1962  Negroes and Media",RaceEuphemisms
jwtnewyorkresearchdept,003086943,J. Walter Thompson Company. New York Office. Research Department records,title,Negro,"1954 Mock Readership Survey, 1956 June Negro Market  Negro Lifestyle, 1962  Negroes and Media, 1962  ",RaceTerms
jwtnewyorkresearchdept,003086943,J. Walter Thompson Company. New York Office. Research Department records,title,Negro,"1954 Mock Readership Survey, 1956 June Negro Market  Negro Lifestyle, 1962  Negroes and Media, 1962  ",SlaveryTerms
jwtnewyorkresearchdept,003086943,J. Walter Thompson Company. New York Office. Research Department records,title,Negro,"1954 Mock Readership Survey, 1956 June Negro Market  Negro Lifestyle, 1962  Negroes and Media, 1962  ",RaceEuphemisms
jwtnewyorkresearchdept,003086943,J. Walter Thompson Company. New York Office. Research Department records,title,Negro,"Lifestyle, 1962  Negroes and Media, 1962  Negro Attitudes Toward Food,                            1963 Newspapers in Utica,",RaceTerms
jwtnewyorkresearchdept,003086943,J. Walter Thompson Company. New York Office. Research Department records,title,Negro,"Lifestyle, 1962  Negroes and Media, 1962  Negro Attitudes Toward Food,                            1963 Newspapers in Utica,",SlaveryTerms
jwtnewyorkresearchdept,003086943,J. Walter Thompson Company. New York Office. Research Department records,title,Negro,"Lifestyle, 1962  Negroes and Media, 1962  Negro Attitudes Toward Food,                            1963 Newspapers in Utica,",RaceEuphemisms
jwtpersonnel,002982402,J. Walter Thompson Company Personnel records,title,Miss,", Coulter Igler, George Infante, George Infautino (Miss) Ingraham, Constance Irwin, Constance Irwin, Herbert",GenderTerms
jwtpersonnel,002982402,J. Walter Thompson Company Personnel records,title,Freedman,"Rex Dunbar, Jr. Frazitta, Margaret Freed, Theodore Freedman, Russell French, Amelia Estelle French, Arthur John",SlaveryTerms
jwtpersonnel,002982402,J. Walter Thompson Company Personnel records,title,Miss,"Mary Heaney, George Heard, Muriel Heath, (Miss) Heaton, Martha G. Heavey, Margaret M. Hedin",GenderTerms
jwtpetersevan,003974013,J. Walter Thompson Company. Evan Peters scrapbooks,notes,Miss,"State Apple Advertising Commission (Washington Apple Blossom Festival, Miss Delicious beauty contest) and Washington State Dairy Council.",GenderTerms
jwtpetersjack,002988701,J. Walter Thompson Company. Jack Peters papers,title,Arab,"-1987 Middle East General files, 1982-1986 Arab Agency Profile, 1982 MERAC, 1982 Middle East Report",RaceTerms
jwtplatt,001078919,J. Walter Thompson Company. Lucile Turnbach Platt papers,notes,prominent,"testimonials. Most of the files relate to soliciting very prominent American and foreign women to endorse Simmons products, including",Aggrandizement
jwtplatt,001078919,J. Walter Thompson Company. Lucile Turnbach Platt papers,title,Miss,"and undated Princess Chavehavadza, 1927 and undated Choate, Miss Mabel, 1927-1929 and undated Church, Mrs.",GenderTerms
jwtpr,002982403,J. Walter Thompson Company. Public Relations records,title,Miss,--Booklets Scott Paper--Correspondence Scott Paper--Junior Miss Scott Paper--Junior Miss interview suggestions Scott Paper--,GenderTerms
jwtpr,002982403,J. Walter Thompson Company. Public Relations records,title,Miss,Correspondence Scott Paper--Junior Miss Scott Paper--Junior Miss interview suggestions Scott Paper--Junior Miss--Off to,GenderTerms
jwtpr,002982403,J. Walter Thompson Company. Public Relations records,title,Miss,Paper--Junior Miss interview suggestions Scott Paper--Junior Miss--Off to a Beautiful Start Scott Paper--Junior,GenderTerms
jwtpr,002982403,J. Walter Thompson Company. Public Relations records,title,Miss,--Off to a Beautiful Start Scott Paper--Junior Miss--Party Planning Scott Paper--Lady Scott Scott Paper,GenderTerms
jwtpr,002982403,J. Walter Thompson Company. Public Relations records,title,Negro,Standard Brands--4-H Donors Conference Standard Brands--4-H Negro Bread Winners Standard Brands--4-H State Winners favorite recipes,RaceTerms
jwtpr,002982403,J. Walter Thompson Company. Public Relations records,title,Negro,Standard Brands--4-H Donors Conference Standard Brands--4-H Negro Bread Winners Standard Brands--4-H State Winners favorite recipes,SlaveryTerms
jwtpr,002982403,J. Walter Thompson Company. Public Relations records,title,Negro,Standard Brands--4-H Donors Conference Standard Brands--4-H Negro Bread Winners Standard Brands--4-H State Winners favorite recipes,RaceEuphemisms
jwtpr,002982403,J. Walter Thompson Company. Public Relations records,title,Miss,Standard Brands/Scott Paper--You're Entertaining (Junior Miss hostess               guides) Standard Brands/Seven-Up,GenderTerms
jwtpr,002982403,J. Walter Thompson Company. Public Relations records,title,Miss,JWT Syndication--Materials for NATPE Conference JWT Syndication--Miss Peach (children's program) JWT Syndication--NATPE,GenderTerms
jwtpublications,003795834,J. Walter Thompson Company. Publications collection,title,Successful,TV Sets Are  1954 Huge New Markets  [ Successful Examples of Mass Education by Clients                     of J. Walter,Aggrandizement
jwtpublications,003795834,J. Walter Thompson Company. Publications collection,title,Indian,Filled by                     Products Promoted Through J. Walter Thompson Co. Indian Market  Regional and Split-Run Magazine Availabilities                    ,RaceTerms
jwtpublications,003795834,J. Walter Thompson Company. Publications collection,title,Successful,1940 Development and Application of Ideas in                     Advertising 1954 Successful Examples of Mass Education by Clients                     of J. Walter,Aggrandizement
jwtreedsmilde,003600681,J. Walter Thompson Company. Vergil D. Reed and Lubertus Smilde papers,notes,Distinguished,"Marketing Hall of Fame, Boston Conference on Distribution; Distinguished Alumni Service Award, Indiana University; Honorary Member,",Aggrandizement
jwtreedsmilde,003600681,J. Walter Thompson Company. Vergil D. Reed and Lubertus Smilde papers,notes,important,"the Subject Files Series, indicate that Reed had an important role for the project. The Series did not see",Aggrandizement
jwtreviewboard,002273961,J. Walter Thompson Company. Review Board records,title,Masterpiece,"1963-1973 L and M, 1962-1973 Masterpiece Pipe Tobacco, 1963-1966 Oasis, 1962 Parkway",Aggrandizement
jwtschweitzerpeter,003828215,J. Walter Thompson Company. Peter A. Schweitzer papers,title,genius,"2003 Administrative Files, 1916-2005 and undated Advertising genius competition, undated Brouillard Communications Business to Business Opportunity for",Aggrandizement
jwtseymour,001135241,J. Walter Thompson Company. Dan Seymour papers,title,Negro,"Strategy for the Future,"" 1963 Symposium on the Negro Market,"" by JWT Marketing Department,                         1963",RaceTerms
jwtseymour,001135241,J. Walter Thompson Company. Dan Seymour papers,title,Negro,"Strategy for the Future,"" 1963 Symposium on the Negro Market,"" by JWT Marketing Department,                         1963",SlaveryTerms
jwtseymour,001135241,J. Walter Thompson Company. Dan Seymour papers,title,Negro,"Strategy for the Future,"" 1963 Symposium on the Negro Market,"" by JWT Marketing Department,                         1963",RaceEuphemisms
jwtseymour,001135241,J. Walter Thompson Company. Dan Seymour papers,title,Foremost,"1958 ""Zane Grey Theatre,"" 1956-1958 Foremost Dairies, 1956 French's, 1957 General Tire,",Aggrandizement
jwtsmallaccessions,005585489,J. Walter Thompson Company. Small Accessions,title,ethnic,"Resources Committee meeting, signed napkin, 1994 Gender and ethnic studies, 1970-1980 Media, 1970-1980",RaceTerms
jwtsmallaccessions,005585489,J. Walter Thompson Company. Small Accessions,title,Notable,"advertisement, La Soie Naturelle, 1931 Scrapbook: Some Notable People and Events in Your History, by Philip                         ",Aggrandizement
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,prominent,. The Monday Evening Meetings were a lecture series featuring prominent outside speakers on general interest topics. The Apprentice Group,Aggrandizement
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,Indian,"window displays from 1932, and a booklet on ""Indian Sign Language"" by Chief Buffalo Child/Long Lance",RaceTerms
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,racial,"by such criteria as industrialization), and their various racial and linguistic groups. They also outline JWT employees'",RaceEuphemisms
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,important,"of JWT accounts are discussed, making these minutes an important resource for anyone interested in particular campaigns. Minutes include",Aggrandizement
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,important,"advertising media, especially the exploitation of outdoor billboards (important as automobiles became more numerous), radio, and",Aggrandizement
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,Miss,"an October 1934 speech, with handwritten corrections, by Miss F.A. Bell (a JWT employee) on legal aspects",GenderTerms
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,racial,"the limits of acceptable public discourse. Several speeches include racial or ethnic jokes. Others have titles such as """,RaceEuphemisms
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,ethnic,"of acceptable public discourse. Several speeches include racial or ethnic jokes. Others have titles such as ""Is Advertising",RaceTerms
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,Miss,Women's Apprentice Groups subseries consists of speeches given by Miss F.A. Bell to the two groups from 1936 to 1938,GenderTerms
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,troubles,particular concern since companies such as Fleischmann Yeast had legal troubles (settled out of court) over allegedly false testimonials,RaceEuphemisms
jwtstrouse,001078904,J. Walter Thompson Company. Norman H. Strouse papers,notes,important,"the Ford Motor Company. Outdoor billboard advertising was an important component of the Ford account, and Norman Strouse was",Aggrandizement
jwtstrouse,001078904,J. Walter Thompson Company. Norman H. Strouse papers,title,Prominent,"Time, 1962 Association of Newspaper Classified Advertising Managers' Prominent                         Citizen Award, 1967 Broadcast: color television,",Aggrandizement
jwtstrouse,001078904,J. Walter Thompson Company. Norman H. Strouse papers,title,Distinguished,"Resor, Advertising Federation of American, Award                            for Distinguished Service, 1961  What Is Profit?, Special",Aggrandizement
jwtstrouse,001078904,J. Walter Thompson Company. Norman H. Strouse papers,title,Distinguished,"Meyer Management Meeting Response to award of Franklin Medal for Distinguished Service,                            Printing Industries of Metropolitan New York  ",Aggrandizement
jwtstrouse,001078904,J. Walter Thompson Company. Norman H. Strouse papers,title,Distinguished,Management                            Meeting Response in receipt of Franklin Medal for Distinguished                            Service  Rising Threshold of Consumer                               Inattention  ,Aggrandizement
jwtstrouse,001078904,J. Walter Thompson Company. Norman H. Strouse papers,title,Distinguished,"Association of the                         West, Printer's Ink Network Distinguished Service Award medal with stand,                         1966 Bound certificate",Aggrandizement
jwtstrouse,001078904,J. Walter Thompson Company. Norman H. Strouse papers,title,Foremost,"First National Bank 150th birthday medal, 1962 Forbes 50 Foremost Business Leaders, 1957 Correspondence and clippings Keychain Medal Framed",Aggrandizement
jwtstrouse,001078904,J. Walter Thompson Company. Norman H. Strouse papers,title,Distinguished,"Framed letter from Yousuf Karsh, 1984 Franklin Award for Distinguished Service, medal and photographs,                         1965 Jardine memorabilia",Aggrandizement
jwttaylorwinfield,003600324,J. Walter Thompson Company. Winfield Taylor papers,notes,Notable,", product information, reports, and printed material. Notable correspondents include Joan Didion; Norman H. Strouse; Henry",Aggrandizement
jwttaylorwinfield,003600324,J. Walter Thompson Company. Winfield Taylor papers,title,Successful,"Detroit),                            1959-1960  Clues to Successful Truck Operators,                            1957  The Ford Dealer,",Aggrandizement
jwtthompsonway,003874859,J. Walter Thompson Company. Thompson Way/Thompson Total Branding records,title,Successful,"This at                      Any Other Agency"" Canada--A Successful Quest for Total Branding: J. Walter Thompson                      Canada",Aggrandizement
jwtthompsonway,003874859,J. Walter Thompson Company. Thompson Way/Thompson Total Branding records,title,Successful,"presentation,                      undated Ritz crackers Powerpoint presentation, undated Successful Quest for Total Branding: J. Walter Thompson Canada and",Aggrandizement
jwttreasureroffice,002273962,J. Walter Thompson Company. Treasurer's Office records,notes,ethnic,document managers' dissatisfactions with working among people of other ethnic backgrounds and the hardships of life in an alien society,RaceTerms
jwttreasureroffice,002273962,J. Walter Thompson Company. Treasurer's Office records,notes,prominent,offices in Calcutta and New Delhi. Fielden's most prominent assistants were Denys Scott in Bombay and Peter Petroushka de,Aggrandizement
jwttreasureroffice,002273962,J. Walter Thompson Company. Treasurer's Office records,notes,Indian,"48). And in reinstating life insurance for the Indian personnel, management encountered resentment from employees who were unwilling",RaceTerms
jwttreasureroffice,002273962,J. Walter Thompson Company. Treasurer's Office records,notes,Negro,"unwilling to designate themselves by race as either White or Negro, as the American forms required (Denys Scott to",RaceTerms
jwttreasureroffice,002273962,J. Walter Thompson Company. Treasurer's Office records,notes,Negro,"unwilling to designate themselves by race as either White or Negro, as the American forms required (Denys Scott to",SlaveryTerms
jwttreasureroffice,002273962,J. Walter Thompson Company. Treasurer's Office records,notes,Negro,"unwilling to designate themselves by race as either White or Negro, as the American forms required (Denys Scott to",RaceEuphemisms
jwttreasureroffice,002273962,J. Walter Thompson Company. Treasurer's Office records,title,Indian,"December General, 1937-1947 June Incorporation of New Indian Company, 1937-1940 Incorporation of New Indian Company",RaceTerms
jwttreasureroffice,002273962,J. Walter Thompson Company. Treasurer's Office records,title,Indian,"New Indian Company, 1937-1940 Incorporation of New Indian Company, 1932-1937 Registration of JWT Company and",RaceTerms
jwtwilsoneg,002471967,J. Walter Thompson Company. Edward G. Wilson papers,title,Oriental,"1953-1954 Reports and news, 1953-1954 Oriental-International Films, 1953-1959 Contract, vol",RaceTerms
jwtwilsoneg,002471967,J. Walter Thompson Company. Edward G. Wilson papers,title,Oriental,"1945 Eastman Kodak J.K. McEldowney correspondence, 1952-1954 Oriental International Films, 1948-1958 Facilities, 1949-",RaceTerms
jwtwilsonted,003470341,J. Walter Thompson Company. Ted Wilson papers,notes,important,"including the reorganization of JWT, one of the most important administrative tasks Wilson undertook during his presidency. The Subject",Aggrandizement
jwtwilsonted,003470341,J. Walter Thompson Company. Ted Wilson papers,notes,important,"the reorganization of the company, one of the most important administrative tasks Wilson undertook during his presidency. Materials in",Aggrandizement
jwtwoodell,001530662,J. Walter Thompson Company. Shirley F. Woodell papers,notes,Indian,"Social customs, traditional cultures, political situations, and Indian peoples of many countries are noted throughout the manuscripts.",RaceTerms
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,notes,Notable,", year-end reports, specific marketing strategies. Notable individuals represented include Rena Bartos, Charlotte Beers, Jeremy",Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Indian,"Fielden, Edward J. 1961. Speech. Address to Indian Society of Advertisers Fields, Dave Circa 1969. Speech",RaceTerms
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Important,1962. 41.12. Speech. Why Advertising Education Is Important 1962. 41.13. Letter. To: Tom Sutton,Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,pioneer,"(profile of John U. Reber, JWT VP and pioneer                 in commercial radio broadcasting) [Copyright retained by",Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Important,"Munger, N. Terry 1968. Other writing. Some Important Things I Believe a Young Account                 Representative Should Know",Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Successful,"Speech. Untitled Naples, Michael 1977. Speech. Successful New Products Nelson, Elizabeth 1977. Other writing.",Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Successful,on Print Advertising Circa 1975. Speech. Talk on Successful Salesmanship 1976. Speech. How to Become Rich and,Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Successful,Fine Art of Survival 1982. Speech. Ingredients for Successful Communication 1982. Article. Second Generation 1983. Speech,Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Miss,Capital and World Supermarket 1953. Article. Don't Miss This Gold Mine of Market Data (2                 versions,GenderTerms
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Distinguished,. Speech. Response to Award of Franklin Medal for Distinguished                 Service 1965. Speech. Responsibility of Advertising in,Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Wife,"Marketing Magazine, Dec.                 15 1969. Article. Wife You Leave Behind. Marketing Magazine, Nov.                 15",GenderTerms
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Notable,Copywriting 1952. Article. Rarely Indeed Do We See Notable Prose from an Adman's                 Pen 1952. Article,Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Notable,Article. Sanctimonious Cigarette Hucksters 1953. Article. Some Notable Exceptions to the Mediocrity of Oil Company                 Advertising 1953,Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Important,Sense 1954. Article. What You Say Often More Important than How You Say                 It 1954-1955.,Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Genius,Individuality and Stay With It 1956. Article. Creative Genius is No Gift of the Gods 1956. Article.,Aggrandizement
jwtwritingsspeeches,002530700,J. Walter Thompson Company. Writings and Speeches,title,Successful,. Article. Urges Use of Proven Motivation Principles for Successful                 Promotion 1957. Speech. Minimum Care Fabrics Yeates,Aggrandizement
jwtyoung,001112749,J. Walter Thompson Company. James Webb Young papers,notes,distinguished,he was awarded in 1945 the Gold Medal for a distinguished career in advertising. While these papers represent Young's,Aggrandizement
kaine,000828722,Alice J. Cutright Kaine papers,notes,wife,and management style and her close relationship with Washington's wife Margaret and their children. Kaine visited several black families,GenderTerms
kaine,000828722,Alice J. Cutright Kaine papers,notes,Negro,", including churches, the courthouse, a hotel, Negro houses and other homes. Letters to Kaine from her",RaceTerms
kaine,000828722,Alice J. Cutright Kaine papers,notes,Negro,", including churches, the courthouse, a hotel, Negro houses and other homes. Letters to Kaine from her",SlaveryTerms
kaine,000828722,Alice J. Cutright Kaine papers,notes,Negro,", including churches, the courthouse, a hotel, Negro houses and other homes. Letters to Kaine from her",RaceEuphemisms
kamenpaula,003394227,Paula Kamen papers,title,blacks,"pre-1990 MTV Music Music: Amos, Tori Music: blacks Music: country Music: DiFranco, Ani Music:",RaceTerms
kaplankivie,005140926,Kivie Kaplan papers,notes,Colored,", president of the National Association for the Advancement of Colored People (NAACP) from 1966 to 1975. The",RaceEuphemisms
kaplankivie,005140926,Kivie Kaplan papers,notes,wife,"investigate labor disputes in 1960 and 1961, and his wife, Elise Gilden. The letters document the growing friendship",GenderTerms
kaplankivie,005140926,Kivie Kaplan papers,notes,prominent,"Jackson, Charles Evers and Rabbi Abraham Ruderman, two prominent Civil Rights activists from Greenville, Mississippi. Dr. Aaron",Aggrandizement
kapleauphilip,008201319,Philip Kapleau papers,notes,notable,"kept copies of his responses. There are a few notable letters from the 1950s, one from D.T. Suzuki and",Aggrandizement
kapleauphilip,008201319,Philip Kapleau papers,title,Indians,"Illiteracy India ""Art and the Life of India"" Indians (Native) Indonesia Insight Meditation Practice Manual International Networks",RaceTerms
kapleauphilip,008201319,Philip Kapleau papers,title,Wife,of Harada Roshi Roshi Kapleau The Man Who Mistook His Wife for a Hat Bodhin Purpose and Spirit of Dokusan Sesshin,GenderTerms
kapleauphilip,008201319,Philip Kapleau papers,title,Racial,"Koan Medicine and Sickness Cure Disease Unmon The Problem of Racial Violence in America Roshi Kapleau Hollywood, FL Roshi Kapleau",RaceEuphemisms
karalesjames,003299128,James H. Karales photographs,notes,important,"Side; Oregon logging and the timber industry; and important individuals and events of the 1960s Civil Rights movement,",Aggrandizement
karalesjames,003299128,James H. Karales photographs,notes,prominent,Some images are aerial shots. There are images of prominent figures such as Sam Castan (reporter for Some images,Aggrandizement
karalesjames,003299128,James H. Karales photographs,title,Negro,"Robert W., Our churches' sin against the                   Negro, Look, 1965 May 18 Castan, Sam and",RaceTerms
karalesjames,003299128,James H. Karales photographs,title,Negro,"Robert W., Our churches' sin against the                   Negro, Look, 1965 May 18 Castan, Sam and",SlaveryTerms
karalesjames,003299128,James H. Karales photographs,title,Negro,"Robert W., Our churches' sin against the                   Negro, Look, 1965 May 18 Castan, Sam and",RaceEuphemisms
kearns,000806140,Gurney Harriss Kearns papers,notes,Muse,"series: Information; Correspondence; Everett, Zane and Muse; American Trust Company; Duke University; High Point",GenderTerms
kearns,000806140,Gurney Harriss Kearns papers,notes,Muse,"22, 1938). The Everett, Zane and Muse Series (450 items) contains their letters to Gurney",GenderTerms
kearns,000806140,Gurney Harriss Kearns papers,notes,Muse,"replies during 1932-1952. Everett, Zane and Muse, an accounting firm located in Greensboro, N.C.,",GenderTerms
kearns,000806140,Gurney Harriss Kearns papers,notes,Muse,"about transactions than the correspondence with Everett, Zane and Muse. There are occasional references to economic conditions. The",GenderTerms
kearns,000806140,Gurney Harriss Kearns papers,title,Muse,"1958, Feb.-1963, June undated Everett, Zane and Muse Series Correspondence 1932, Oct.-1937, Dec. 1938, Jan.-June",GenderTerms
keittthomas,002683943,Thomas Ellison Keitt papers,notes,slave,"chart; social and personal letters with some information on slave sales and purchases, cotton mills, smallpox, and",SlaveryTerms
keittthomas,002683943,Thomas Ellison Keitt papers,notes,planter,", South Carolina; papers of Thomas Bauskett, a planter, and J.L. Keitt, a farmer, attorney,",SlaveryTerms
keittthomas,002683943,Thomas Ellison Keitt papers,notes,planter,", South Carolina; papers of Thomas Bauskett, a planter, and J.L. Keitt, a farmer, attorney,",Aggrandizement
kelljohnmcintosh,000864997,John McIntosh Kell papers,notes,wife,"mother, Marjory Spalding (Baillie) Kell; his wife, Julia Blanche (Munroe) Kell; and his",GenderTerms
kelljohnmcintosh,000864997,John McIntosh Kell papers,notes,wife,"of Nathan Campbell Munroe of Macon, Ga., his wife Tabitha Easter (Napier) Munroe, their daughter Julia",GenderTerms
kelljohnmcintosh,000864997,John McIntosh Kell papers,notes,wife,". There is also an unpublished manuscript by Kell's wife, entitled ""The Life and Letters of John McIntosh",GenderTerms
kelljohnmcintosh,000864997,John McIntosh Kell papers,notes,wife,"mother, Marjory Spalding (Baillie) Kell; his wife , Julia Blanche (Munroe) Kell; and his",GenderTerms
kelljohnmcintosh,000864997,John McIntosh Kell papers,notes,wife,"of Nathan Campbell Munroe of Macon, Ga., his wife Tabitha Easter (Napier) Munroe, their daughter Julia",GenderTerms
kelljohnmcintosh,000864997,John McIntosh Kell papers,notes,slaves,"; debts; land transfers, including the transfer of slaves with land; trusteeships for children; claims for damages",SlaveryTerms
kelljohnmcintosh,000864997,John McIntosh Kell papers,notes,wife,"M. Kell,"" (undated) written by his wife, along with tributes and extracts. There is also",GenderTerms
kelljohnmcintosh,000864997,John McIntosh Kell papers,notes,Miss,", a few stories, and the ""Recollections of Miss Fredrica Bremer,"" written by Mrs. Kell, Contains",GenderTerms
kemblefanny,008356504,Fanny Kemble letter to Miss Patteson,notes,abolitionist,""" Kemble was a British actress, writer, and abolitionist. She was born into a theater family; her",SlaveryTerms
kemblefanny,008356504,Fanny Kemble letter to Miss Patteson,notes,abolitionist,". After spending time in Georgia, Kemble became an abolitionist and later divorced her husband. In 1863, Kemble",SlaveryTerms
kemblefanny,008356504,Fanny Kemble letter to Miss Patteson,notes,anti-slavery,"divorced her husband. In 1863, Kemble published her anti-slavery memoir, Journal of a Residence on a Georgian Plantation",SlaveryTerms
kemblefanny,008356504,Fanny Kemble letter to Miss Patteson,notes,slavery,"husband. In 1863, Kemble published her anti-slavery memoir, Journal of a Residence on a Georgian Plantation",SlaveryTerms
kemblefanny,008356504,Fanny Kemble letter to Miss Patteson,notes,Plantation,"slavery memoir, Journal of a Residence on a Georgian Plantation in 1838-1839, which is said to have",SlaveryTerms
kemblefanny,008356504,Fanny Kemble letter to Miss Patteson,notes,Plantation,. Frances Butler Leigh published Ten Years on a Georgia Plantation Since the War (1883) as a rebuttal to,SlaveryTerms
kemblefanny,008356504,Fanny Kemble letter to Miss Patteson,notes,Miss,"buy a cottage in Lenox, Mass. Her correspondent, Miss Patteson, is the daughter of Frances Duke Patteson,",GenderTerms
kemblefanny,008356504,Fanny Kemble letter to Miss Patteson,notes,Miss,"Lord Chief Justice of England. Bishop Patteson refers to Miss Patteson's sister, John Patteson (1827-1871",GenderTerms
kemblefanny,008356504,Fanny Kemble letter to Miss Patteson,notes,Miss,"from the actress and writer Fanny Kemble in London to Miss Patteson in Andover, 10 May, 1889. Kemble",GenderTerms
kemblefanny,008356504,Fanny Kemble letter to Miss Patteson,notes,Miss,"in Andover, 10 May, 1889. Kemble thanks Miss Patterson for sending photographs, mentioning that she particularly values",GenderTerms
kemblefanny,008356504,Fanny Kemble letter to Miss Patteson,title,Miss,Kemble letter to Miss Patteson Letter,GenderTerms
kentuckyfoundationforwomen,002607867,Kentucky Foundation for Women records,notes,notable,"applications and supporting materials of those awarded grants. Also notable are the files for its publication, The Administrative Files",Aggrandizement
kentuckyfoundationforwomen,002607867,Kentucky Foundation for Women records,title,MUSE,"Maier, Mary Anne and Chris Doerflinger Morris, Vanessa MUSE Cincinnati Women's Choir New Harmony Gallery Ogden, Joyce",GenderTerms
kenyaanticorruptioncommission,004284777,Kenya Anti-Corruption Commission Posters,notes,important,"website, the establishment of the KACC has been an important milestone in the fight against corruption in Kenya. The",Aggrandizement
keystonelanternslides,006149599,Keystone View Company educational lantern slides set,title,Prominent,"; Herald, Ms. Inez               Milholland; and other Prominent Workers on Horseback--March 3, 1913, Washington",Aggrandizement
keystonelanternslides,006149599,Keystone View Company educational lantern slides set,title,Coolies,"March 3, 1913, Washington,               D.C. Chinese Coolies on the Streets of the Tien-Tsin, China",RaceTerms
keystonelanternslides,006149599,Keystone View Company educational lantern slides set,title,Natives,"Wedding Guests The Wedding Feast Naming the Baby, Japan Natives in Market Place, Sarajevo, Bosnia, Austia-",RaceTerms
keystonelanternslides,006149599,Keystone View Company educational lantern slides set,title,Natives,"Place, Sarajevo, Bosnia, Austia-Hungary Typical Natives of the Fiji Islands, Suva United States Encampment along",RaceTerms
keystonelanternslides,006149599,Keystone View Company educational lantern slides set,title,Celebrated,"Richmond, VA, scene of Patrick Henry's               Celebrated Speech White House of the Confederacy (rear view)",Aggrandizement
keystonelanternslides,006149599,Keystone View Company educational lantern slides set,title,Slave,"              Speech Old Confederate Capitol, Richmond, VA Old Slave Market, at Richmond, VA Ford Theatre, in",SlaveryTerms
kiblerjames,003880791,James Luther Kibler papers,notes,prominent,were James Otto and Orpha Evangeline. Kibler was a prominent Lutheran layman and a Democrat until he broke with the,Aggrandizement
kilbournejean,006111551,Jean Kilbourne papers,title,Blacks,Problems among Youth Communities Take Charge--Marketing Booze to Blacks Communities Take Charge--Marketing Disease to Hispanice Flash Point,RaceTerms
kilbournejean,006111551,Jean Kilbourne papers,title,Hispanics,--Gays Alcohol--Health messages in advertisements Alcohol--Hispanics Alcohol--Imaginary peers Alcohol--In films Alcohol--,RaceTerms
kilbournejean,006111551,Jean Kilbourne papers,title,blacks,Marketing Alcohol--Marketing to alcoholics Alcohol--Marketing to blacks Alcohol--Marketing to college students Alcohol--Marketing to,RaceTerms
kilbournejean,006111551,Jean Kilbourne papers,title,Hispanics,students Alcohol--Marketing to Gays Alcohol--Marketing to Hispanics Alcohol--Marketing to minorities Alcohol--Marketing to women,RaceTerms
kilbournejean,006111551,Jean Kilbourne papers,title,Native Americans,Music and bars Alcohol--Music and youth Alcohol--Native Americans Alcohol--Nursing mothers Alcohol--Nutrition Alcohol--Patriotism,RaceTerms
