eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
newdayfilms,006078464,New Day Films archive,notes,racism,"Perez Molina. Focusing on universal themes of justice, racism, power and corruption, 500 YEARS tells the story",RaceEuphemisms
newdayfilms,006078464,New Day Films archive,notes,racial,"are confronted by a host of obstacles, including a racial divide that threatens to thwart their efforts. While documenting",RaceEuphemisms
newdayfilms,006078464,New Day Films archive,notes,racial,"are confronted by a host of obstacles, including a racial divide that threatens to thwart their efforts. While documenting",RaceEuphemisms
newdayfilms,006078464,New Day Films archive,notes,racial,"journey of New Communities, Inc. and the struggle for racial justice and economic empowerment among African Americans in southwest Georgia",RaceEuphemisms
newdayfilms,006078464,New Day Films archive,notes,racial,in age from 21 to 71 and come from diverse racial backgrounds and sexual orientations. In this intimate video produced,RaceEuphemisms
newdayfilms,006078464,New Day Films archive,notes,racism,"attempt to transfer their dark history of forced relocation, racism, and human rights violations, into a form of",RaceEuphemisms
newdayfilms,006078464,New Day Films archive,notes,racial,"), ""Silent Choices"" examines the juxtaposition of racial and reproductive politics. Three black women also share their",RaceEuphemisms
newdayfilms,006078464,New Day Films archive,notes,racism,"pieces, poetry and rap music that speak out on racism and reflect on community values. YA/YA,",RaceEuphemisms
newdayfilms,006078464,New Day Films archive,notes,racism,"pieces, poetry and rap music that speak out on racism and reflect on community values. YA/YA,",RaceEuphemisms
oaaaarchives,003492866,Outdoor Advertising Association of America (OAAA) Archives,notes,Negro,"God Knows You Can Make a Difference""; United Negro College Fund ""No School, No Future"";",RaceEuphemisms
oakeshenry,003288374,Henry Nathaniel Oakes papers,notes,racial,"friend Booker T. Washington, Jones's accomodationist approach to racial integration, as well as the black struggle for equality",RaceEuphemisms
oakeshenry,003288374,Henry Nathaniel Oakes papers,notes,racial,"top of page: Jones advocates and supports inter-racial cooperation as the way to overcome hostility, promote understanding",RaceEuphemisms
omowalejomo,004674051,Jomo Joka Omowale papers,notes,racial,"including black community newsletters, articles about the KKK and racial oppression, zines created by prisoners, and handouts and",RaceEuphemisms
orrjohnm,000868076,John M. Orr papers,notes,racial,"work for railroads, and his interest in the Southern racial problem and in colonization as a possible solution. Includes",RaceEuphemisms
ortiz,002779192,Bobbye S. Ortiz papers,notes,racism,"including feminism in Britain, France, and Italy; racism around the world; the right-to-die",RaceEuphemisms
ortiz,002779192,Bobbye S. Ortiz papers,notes,negro,"que menos importa, Guitarras como tristeza, O menino negro nao entrou na roda, Regresso, Canao final,",RaceEuphemisms
ortiz,002779192,Bobbye S. Ortiz papers,notes,negro,"Side 2: Una mujer, Si digo, Folkclor negro, Son final, Huaynos, Chamame a Cuba Record",RaceEuphemisms
ortiz,002779192,Bobbye S. Ortiz papers,notes,negro,"del recuerdo, Un son para nios antillanos, El negro mar, El apellido Record Label: EGREM Areito,",RaceEuphemisms
ortiz,002779192,Bobbye S. Ortiz papers,notes,negro,"Corrido de Aztlan, Canto a culebra, Indio y negro, La bamba chicana, Canto y amenecer, Hasta",RaceEuphemisms
ortiz,002779192,Bobbye S. Ortiz papers,notes,negro,", A que les tiras cuando sueas Mexicano, El negro Manuel Antonio, Bola Suriana de la muerte de Emiliano",RaceEuphemisms
ortiz,002779192,Bobbye S. Ortiz papers,notes,negro,"clara, Como tu, Cancin para despertar a un negro, Mi abuelo, Quiero Record Label: Discos Pueblo",RaceEuphemisms
pagethomasnelson,000868085,Thomas Nelson Page papers,notes,race relations,"Italy. In addition, Page clipped articles referring to race relations in the United States, particularly in the South.",RaceEuphemisms
pagethomasnelson,000868085,Thomas Nelson Page papers,notes,race relations,", chiefly from the period when Page was writing about race relations and other social issues in the United States, and",RaceEuphemisms
painternell,003157741,Nell Irvin Painter papers,notes,race relations,"early-19th to the mid-20th century, particularly as expressed in race relations, in women's history, and in the South",RaceEuphemisms
painternell,003157741,Nell Irvin Painter papers,notes,racism,"topics. Includes materials that cover the general topics of racism and African-American history, as well as issues",RaceEuphemisms
parrishedwardj,000868094,Edward James Parrish papers,notes,colored,"and sold to tourists, and contain large hand-colored albumen photographs taken by well-known Japanese photographers of",RaceEuphemisms
parrishedwardj,000868094,Edward James Parrish papers,notes,colored,"in this collection, containing about 60 large hand-colored albumen photographs mounted one to a page. The album",RaceEuphemisms
parrishedwardj,000868094,Edward James Parrish papers,notes,colored,"approximately 11.5 x 15.5 inches and contains large hand-colored albumen photographs. In addition, the first photograph is",RaceEuphemisms
parrishedwardj,000868094,Edward James Parrish papers,notes,colored,"14 inches and containing large albumen photographs, hand-colored and one black-and-white. It opens",RaceEuphemisms
peruvian,000868091,Peruvian collection,notes,racial,source for the study of social or economic discrimination against racial or ethnic groups in Spain and its colonies till the,RaceEuphemisms
peslikisirene,003268176,Irene Peslikis papers,notes,racial,resignation of others. This stemmed from a disagreement about racial intergration in the Institute. Includes workshop and course announcements,RaceEuphemisms
peslikisirene,003268176,Irene Peslikis papers,notes,racial,board members due to the controversy over the organization's racial politics. Arrangement is chronological. [Note: Includes,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Negro,includes ads for Chicago Great Western Railway (picture of Negro waiter) and the Great Schichau Category: Baking Misc,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,colored,"Mirro Aluminum pots, pans, and utensils Note: colored illustrations of how to use Mirro cookware, mentions the",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,"Company, Inc. Product: Knox Sparkling Gelatine Note: Racial content: one white and one black child on cover",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,"they are, what used for, unusual uses. Racial/ethnic content: Large color picture of Mid-",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,". Company, Inc. Product: Minute Tapioca Note: Racial content: Illustration of tapioca production on South Seas plantation",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,racial,"Note: includes a brief history of sugar, some racial stereotypes Category: Syrups and Sweeteners Company: C. W.",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,racial,"Lincoln. Inside, illustrations of antebellum South (some racial content) Category: Alcoholic Beverages Company: Schenley Products",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,"dairy products: cheeses, milk, butter Note: Racial content: cartoon Native American. Spokesperson: Grace Gray",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,colored,"decorations, menus, recipes for each holiday. Brightly colored illustrations of mothers orchestrating children's parties. Poor condition",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,racial,"of maple syrup, references to Native American practices, racial stereotypes Category: Syrups and Sweeteners Company: Imperial Sugar",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,colored,Grain Company Product: Yukon flour Note: Non-colored illustrations Category: Baking Powder and Baking Soda Company:,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,colored,": recipes from Marie Gifford's Kitchen, small sepia colored illustrations, hole in corner of booklet Category: Meat",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,colored,"Company Product: Eagle Brand condensed milk Note: sepia colored pictures, slogans referring to magic and getting married Category",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,colored,"Cream Dessert, Ann Page Salad Dressing Note: sepia colored pictures, offer to win a prize Category: Alcoholic",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,masculine beverage although women are shown cooking with it. Racial content: Several scenes of African-American waiters and,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,Delapenha & Company Product: Myers's rum Note: Racial content: all black Jamaicans in the pictures are either,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,Morrell's Ham Note: Antebellum scene on cover. Racial content: Nostalgia for plantation life: 'Mammy',RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,with Rawleigh products and raw materials for war effort. Racial content: pictures and commentary on Rawleigh industry in foreign,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,racial,"Company Product: Bananas Note: Anthropomorphized bananas--minor racial content: some bananas in veils, turbans, etc",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,colored,"Baking Soda, Cow Brand Baking Soda Note: sepia colored pictures, opening note from Martha Lee Anderson, color",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,"Condiments Company: McIlhenny Company Product: Tabasco Note: Racial content: photographs of Mexican laborers, illustration of Mexican",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,racial,"Cranberries Note: photographs of cranberry production, includes some racial content Category: Fruits Company: National Cranberry Association Product",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,racial,"apples throughout, male and female. p. 11—racial content? Category: Fruits Company: Dole Company Product",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,colored,Product: Knox Gelatine Note: Front cover features different colored pictures of women's silhouettes Category: Gelatin and Puddings,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Colored,"Electric Appliance Company Product: Hotpoint electric range Note: Colored drawings of families eating, tips on home canning,",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,Tubby Jr. and Southern Cross Fresh Frozen Coconut Note: Racial content: Drawings of white tourists in the tropics and,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,colored,"letter from Betty Crocker on first page, candy-colored photographs of a wide variety of cake ideas Category:",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,colored,"includes map and directions to inn, photograph of 'colored chef' in back of book, envelope included,",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,racial,": Coffee Note: Coffee around the world, some racial/ethnic content Category: Beverages Company: Pan-",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,Nabisco) Product: Cream of Wheat Cereal Note: Racial content: Logo of African-American male chef Category,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Colored,. Corn Products Company Product: Karo Syrup Note: Colored drawings inside Category: Syrups and Sweeteners Company: Pillsbury,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,: Reynolds Wrap Note: Advertisement for larger cookbook. Racial content: African-American woman and son/grandson,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Colored,"Nutrasweet Consumer Products Inc. Product: Equal sweetener Note: Colored drawings (blue/pink), gifts/entertaining",RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Racial,Lakes butter and margarine Note: spokesperson Lydia Botham. Racial content: Logo is Native American woman. Chinese food,RaceEuphemisms
petersoncookbooks,002525270,Nicole Di Bona Peterson Collection of Advertising Cookbooks,notes,Colored,"Company: DAK Industries Product: Bread maker Note: Colored and black-and-white photographs, order form",RaceEuphemisms
picturefile,003309370,Picture File,notes,Negro,"original (and no longer used) labels like ""Negro"" and ""Indian."" Individual portraits make up",RaceEuphemisms
picturefile,003309370,Picture File,notes,colored,is a copy of a photograph. Illustration is a colored engraving. Two photographs include a signature. Includes signatures,RaceEuphemisms
picturefile,003309370,Picture File,notes,colored,"Converse, Neilson and others. Some images have been colored; some contain original signatures. These photographs come from",RaceEuphemisms
picturefile,003309370,Picture File,notes,colored,"Converse, Neilson and others. Some images have been colored. From the Lincoln Memorial University Collection. Photograph is",RaceEuphemisms
picturefile,003309370,Picture File,notes,colored,E. Jones. Includes color duplicate image. Copied from colored slides in the Frederick Moir Hanes Papers in the Duke,RaceEuphemisms
picturingactivismprojects,008382214,Picturing Activism student projects,notes,racism,"in Alamance County, N.C.; African American women, racism, and political activism; environmental crises and activism through",RaceEuphemisms
poindext,002356530,Robert C. Poindexter papers,notes,colored,", etc. The Miscellany includes 19 small squares of colored cotton cloth that were found between pages 387-388",RaceEuphemisms
politicalephemera,003907626,United States political ephemera collection,notes,Negro,"The North Carolina Independent newspaper,; Durham Committee on Negro Affairs election poster North Carolina newsletter Candidate information, newspaper",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"featuring the Acme name or logo Also included are two colored glass slides, a baby's bottle and items in",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"two compartments. Minor scratches on box. One brown colored, cloth zipper with Acme written on the metal handle",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,", N.Y. Pat Nos. 4,453,655. One white-colored, plastic hanger with no. 36 on top and",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"No. 4a Smokit. One vinyl, black-colored coin purse with the magnetic snap; on one side",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"fine print on face of board. Two amber-colored dice, one has the word Acme on all sides",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,Schooner. Good condition. Thanks for being you. Colored image and text. Cards made by: Brown and,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,". Metal back. Several scratches on item. One colored, cardboard prayer wheel with little hole in one corner",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"cards reads: Acme Steel Safety Award. Orange-colored life vest in its original, but torn plastic package",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"lists, store items on cards, etc. Brown colored toy piano refrigerator magnet. Gold label on front displays",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"China. One clear plastic box of eight (8) colored metal clips, with its original store card. Unopened",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,in excellent condition. One pack of 30 multi-colored push pins in its original store packaging; unopened.,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"Ltd. From Japan. One pack of 6 multi-colored fold back clips (3/4"") encased in plastic",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,", and the number 5--Colors Hand Linked. Colored strip pasted on label. Dye smudges on lid.",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,. James Weir and Sons Distributors. Black and ivory colored body. Silver metal base. Vintage. Good condition,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,Vintage. Good condition. Cigarette Vending Machines. Ivory Colored body with text. Black base and top. Red,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,on ruler included decimal equivalents. Excellent condition. Gold colored soft metal paper clip. Name Acme on clip.,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,". Vintage. Good condition. White plastic body, colored lettering, Go With The Best. Modern. Good",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"Modern. Good condition. End of letter opener has colored enamel logo of creating company. Metal beds, Electrical",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,. Good condition. Box contains 5 boxes or original Colored card signals used by Acme Card System. Signals are,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,the inside cover. Item in good condition. Brown colored notebook from Acme School of Drawing; front and back,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,with age but free from any writing. One gray colored lead pencil; stencilled on the body is Acme Associates,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"box reads: Tiderider Inc. Balwin, N.Y. One yellow colored tin of Acme beveled faucet washers; empty; stamped",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,English and French. Imported from Taiwan. One cream colored metal wall thermometer from Acme Coal and Lime Company.,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,. Expiry: 0392. Good condition. One black colored sewer's chalk with paper label. Label reads:,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"Oil here. Rust stains on item. One green colored, plastic mouthpiece. Instructions read: Talk into this",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,box; slight tear on the lid. Ivory-colored plastic thimble; features old time stove painted in black,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,to its right. Comes with typewritten description and small colored picture. Date acquired 11/80. Thimble in excellent condition,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,Limited Series printed on back of postcard. Sepia-colored postcard of Acme #1 which opened in 1891 at,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"1/12 Limited Series printed on back of postcard. Sepia colored postcard of Acme Cash Store at 79 Adams St,",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,5/12 Limited Series printed on back of postcard. Sepia colored postcard of Acme #2 at 837 South Main St,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,Printed on back of postcard: 2/12 Limited Series. Colored photograph of grocery pushcart with yellow plastic sign showing the,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,view of Acme Markets taken from the parking lot. Colored photo. Photographed by Richard Pollay. Close up shot,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,. Col. Photo. Photographed by Richard Pollay. Colored photograph of 2 bags of Acme sugar bags on grocery,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,bags on grocery shelf. Photographed by Richard Pollay. Colored photograph of Acme Tasty Bites Soft and Moist Dog Food,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,box on grocery shelf. Photographed by Richard Pollay. Colored photograph of Acme bathroom tissue packages on shelf. Photographed,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,tissue packages on shelf. Photographed by Richard Pollay. Colored photograph of boxes of iodized salt on grocery shelf.,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,salt on grocery shelf. Taken by Richard Pollay. Colored photograph of boxes of bread crumbs. Photograph taken by,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,of bread crumbs. Photograph taken by Richard Pollay. Colored photograph shows cartons of Acme red bean cans. Photograph,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,red bean cans. Photograph taken by Richard Pollay. Colored photograph of bottles of mustard on shelf. Photograph taken,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,mustard on shelf. Photograph taken by Richard Pollay. Colored photograph of bottles of vinegar on grocery shelf. Photograph,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,on grocery shelf. Photograph taken by Richard Pollay. Colored photograph of boxes of Acme storage bags and small garbage,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,on grocery shelf. Photograph taken by Richard Pollay. Colored photograph of boxes of Acme trash bags on grocery shelf,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,on grocery shelf. Photograph taken by Richard Pollay. Colored photograph of cans of orange and apple juice on grocery,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,"juice on grocery shelf. Photograph by Richard Pollay. Colored photograph of plastic bottles of Acme root beer, birch",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,"and grape soda. Photo taken by Richard Pollay. Colored photograph of plastic bottles of Acme cola, caffeine free",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,and orange soda. Photograph taken by Richard Pollay. Colored photograph shows tubs of Acme finest vegetable shortening. Photo,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,finest vegetable shortening. Photo taken by Richard Pollay. Colored photograph of boxes of Acme baking soda. Photo taken,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,Acme baking soda. Photo taken by Richard Pollay. Colored photograph of tins of Acme ground black pepper. Photo,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,ground black pepper. Photo taken by Richard Pollay. Colored photograph of boxes of Acme pure vanilla extract. Photo,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,"pure vanilla extract. Photo taken by Richard Pollay. Colored photograph of boxes and bags of popcorn, pretzels and",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,pretzels and potato chips. Photographed by Richard Pollay. Colored photograph of packages of Acme cold cups on grocery shelf,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,Two cellulose kitchen sponges in its original plastic packet. Colored coaster with Join Acme's Frequent Buyers trademark. Slightly,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,Mountain View CA Division 3. One blue and cream colored egg carton for a dozen Grade A large eggs;,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"One black plastic needle book with a cardboard of different colored threads, two needles and a threader. Printed on",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,Stains on box; corners are worn out. One colored tin can of Acme vacuum packed coffee; empty;,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,and gold paper strip still on bottle. 1 dark colored glass bottle with col paper label and another label around,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,can opener. Title based on content of item. Colored cardboard advertisement in the shape of the slim Acme beer,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"good condition. One fancy-shaped, gold-colored cardboard sign with Enjoy Acme Beer in embossed big,",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,. Litho S. F. Item in excellent condition. One colored paper label with gold borders; bottom text reads Brewed,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,Company. Litho S. F. Item in excellent condition. Colored paper label for 12 fl. oz lager beer;,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,CA Redemption Value. Item in excellent condition. One colored paper label with Quality ACME wins again and two logos,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,1861 inside a circle. Item in excellent condition. Colored paper card for 12 fl. oz lager beer;,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,to other foods. Stamped on the back of cream colored cardboard mount: Guaranteed Old Original Paper Americana and C,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,Francisco-Los Angeles Stamped on the back of blue colored cardboard mount: Guaranteed Old Original Paper Americana and C,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,page] 13. Stamped on the back of brown colored cardboard mount: Guaranteed Old Original Paper Americana and C,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,page] 17. Stamped on the back of black colored cardboard mount: Guaranteed Old Original Paper Americana and C,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,for Interior Guard Duty. On back cover is a colored advertisement of It's Tops! Enjoy Acme Beer with,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,; logo reads: Acme Brown Ale. One amber colored beer bottle with paper label Economize with Party Size Acme,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,Excelsior Brochure 100-7-27. One dark colored beer bottle with paper label Victory Size Acme Beer.,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,lighter. Empty. Front and back of case feature colored Acme Bock Beer logo with the two-horned ram,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"Angeles, Calif. Case in excellent condition. Button shows colored logo of Acme Bock Beer--the two-horned",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,is a price sticker marked 1. 00. Three colored refrigerator magnets from Acme Beer; one is a reproduction,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,beer in a can. All in excellent condition. Colored reproduction of advertisement mounted on a wooden plaque; artwork,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,accessories including golf pegs and golf balls. Includes 4 colored golf pegs and 1 golf ball. Packaging is taped,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,W.L. Waidoul Best Fashion. Made in Indonesia. Cream colored felt hat with cream band; 7 cm brim;,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,Walmart; shirt buttons up in front and sports a colored logo of Acme Cleaning Services. Shirt still carries Walmart,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"style, but likely to be faux. Dark-colored glass tray with the building of the Acme Savings and",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,signed: K. L. Norris. Fragile condition. 1987 colored catalog and price list of fireworks from Acme Specialties Dist,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"condition. Individual inserts advertising Acme Stove. Multi-colored type, some red pen used. Includes letter to",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,paged price list. Faint water stains on catalog. Colored brochure for Acme Quality Semi-Gloss Finish paints for,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,Easy to use--dries hard--washes beautifully. Colored brochure for Acme Quality Enamel-Kote paints in 14,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,"silverware for outside wrappers. Booklet in excellent condition. Colored catalog from Acme Quality Paints, Inc. on Acme insecticides",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,1895; all in official forms and envelope. Pink colored envelope is stamped and postmarked. Tear is on the,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"is in Brooklyn, N.Y. Cover is made from gray colored leather. Unused. One datebook, unused. Foreword",RaceEuphemisms
